sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187607.1,BestRefSeq,CDS,128510,128565,128511,128566,PARN,5073,NP_001127949.1, 
NT_187607.1,BestRefSeq,CDS,126921,127007,126922,127008,PARN,5073,NP_001127949.1, 
NT_187607.1,BestRefSeq,CDS,124877,124951,124878,124952,PARN,5073,NP_001127949.1, 
NT_187607.1,BestRefSeq,CDS,55494,55683,55495,55684,PARN,5073,NP_001127949.1, 
NT_187607.1,BestRefSeq,CDS,19744,19937,19745,19938,PARN,5073,NP_001127949.1, 
NT_187607.1,BestRefSeq,CDS,9573,9628,9574,9629,PARN,5073,NP_001127949.1, 
NT_187607.1,BestRefSeq,mRNA,8557,203115,8558,203116,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,202962,203115,202963,203116,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,202452,202529,202453,202530,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,201046,201106,201047,201107,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,199961,199991,199962,199992,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,190445,190505,190446,190506,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,183500,183665,183501,183666,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,181914,181979,181915,181980,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,181137,181175,181138,181176,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,179340,179382,179341,179383,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,177002,177082,177003,177083,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,172760,172816,172761,172817,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,166157,166234,166158,166235,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,159174,159217,159175,159218,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,157605,157647,157606,157648,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,157203,157278,157204,157279,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,155037,155147,155038,155148,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,153730,153799,153731,153800,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,128510,128565,128511,128566,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,126921,127007,126922,127008,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,124877,124951,124878,124952,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,55494,55683,55495,55684,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,19744,19937,19745,19938,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,exon,8557,9628,8558,9629,PARN,5073,NM_001242992.2, 
NT_187607.1,BestRefSeq,CDS,202962,202980,202963,202981,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,202452,202529,202453,202530,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,201046,201106,201047,201107,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,199961,199991,199962,199992,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,190445,190505,190446,190506,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,183500,183665,183501,183666,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,181914,181979,181915,181980,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,181137,181175,181138,181176,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,179340,179382,179341,179383,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,177002,177082,177003,177083,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,172760,172816,172761,172817,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,166157,166234,166158,166235,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,159174,159217,159175,159218,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,157605,157647,157606,157648,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,157203,157278,157204,157279,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,155037,155147,155038,155148,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,153730,153799,153731,153800,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,128510,128565,128511,128566,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,126921,127007,126922,127008,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,124877,124951,124878,124952,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,55494,55683,55495,55684,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,19744,19937,19745,19938,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,CDS,9573,9628,9574,9629,PARN,5073,NP_001229921.1, 
NT_187607.1,BestRefSeq,mRNA,8557,203115,8558,203116,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,202962,203115,202963,203116,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,202452,202529,202453,202530,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,201027,201106,201028,201107,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,200124,200191,200125,200192,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,199961,200042,199962,200043,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,190445,190505,190446,190506,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,183500,183665,183501,183666,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,181914,181979,181915,181980,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,181137,181175,181138,181176,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,179340,179382,179341,179383,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,177002,177082,177003,177083,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,172760,172816,172761,172817,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,166157,166234,166158,166235,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,159174,159217,159175,159218,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,157605,157647,157606,157648,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,157203,157278,157204,157279,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,155037,155147,155038,155148,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,153730,153799,153731,153800,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,128510,128565,128511,128566,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,126921,127007,126922,127008,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,124877,124951,124878,124952,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,55494,55683,55495,55684,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,19744,19937,19745,19938,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,exon,8557,9628,8558,9629,PARN,5073,NM_002582.4, 
NT_187607.1,BestRefSeq,CDS,202962,202980,202963,202981,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,202452,202529,202453,202530,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,201027,201106,201028,201107,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,200124,200191,200125,200192,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,199961,200042,199962,200043,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,190445,190505,190446,190506,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,183500,183665,183501,183666,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,181914,181979,181915,181980,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,181137,181175,181138,181176,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,179340,179382,179341,179383,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,177002,177082,177003,177083,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,172760,172816,172761,172817,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,166157,166234,166158,166235,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,159174,159217,159175,159218,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,157605,157647,157606,157648,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,157203,157278,157204,157279,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,155037,155147,155038,155148,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,153730,153799,153731,153800,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,128510,128565,128511,128566,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,126921,127007,126922,127008,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,124877,124951,124878,124952,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,55494,55683,55495,55684,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,19744,19937,19745,19938,PARN,5073,NP_002573.1, 
NT_187607.1,BestRefSeq,CDS,9573,9628,9574,9629,PARN,5073,NP_002573.1, 
NT_187607.1,Gnomon,pseudogene,16226,21717,16227,21718,LOC107987416,107987416,, 
NT_187607.1,Gnomon,exon,16226,16291,16227,16292,LOC107987416,107987416,, 
NT_187607.1,Gnomon,exon,18407,18621,18408,18622,LOC107987416,107987416,, 
NT_187607.1,Gnomon,exon,20893,20958,20894,20959,LOC107987416,107987416,, 
NT_187607.1,Gnomon,exon,21706,21717,21707,21718,LOC107987416,107987416,, 
NT_187607.1,Gnomon,gene,59168,61894,59169,61895,LOC105371094,105371094,, 
NT_187607.1,Gnomon,lnc_RNA,59168,61894,59169,61895,LOC105371094,105371094,XR_951904.2, 
NT_187607.1,Gnomon,exon,59168,60094,59169,60095,LOC105371094,105371094,XR_951904.2, 
NT_187607.1,Gnomon,exon,60999,61894,61000,61895,LOC105371094,105371094,XR_951904.2, 
NT_187607.1,RefSeqFE,enhancer,70950,71094,70951,71095,,111464986,, 
NT_187607.1,RefSeqFE,biological_region,70950,71094,70951,71095,,111464986,, 
NT_187607.1,RefSeqFE,transcriptional_cis_regulatory_region,71017,71027,71018,71028,,111464986,, 
NT_187607.1,RefSeqFE,biological_region,74408,74722,74409,74723,,111822951,, 
NT_187607.1,RefSeqFE,enhancer,74408,74702,74409,74703,,111822951,, 
NT_187607.1,RefSeqFE,enhancer,74428,74722,74429,74723,,111822951,, 
NT_187607.1,RefSeq,sequence_feature,76353,76738,76354,76739,,,, 
NT_187607.1,RefSeq,sequence_feature,76739,173942,76740,173943,,,, 
NT_187607.1,Gnomon,gene,100345,104758,100346,104759,LOC107984865,107984865,, 
NT_187607.1,Gnomon,lnc_RNA,100345,104758,100346,104759,LOC107984865,107984865,XR_001756351.2, 
NT_187607.1,Gnomon,exon,103910,104758,103911,104759,LOC107984865,107984865,XR_001756351.2, 
NT_187607.1,Gnomon,exon,100345,103773,100346,103774,LOC107984865,107984865,XR_001756351.2, 
NT_187607.1,Curated Genomic,pseudogene,174679,174950,174680,174951,RN7SL274P,106479322,, 
NT_187607.1,BestRefSeq,gene,205806,242093,205807,242094,BFAR,51283,, 
NT_187607.1,BestRefSeq,mRNA,205806,242093,205807,242094,BFAR,51283,NM_016561.3, 
NT_187607.1,BestRefSeq,exon,205806,205873,205807,205874,BFAR,51283,NM_016561.3, 
NT_187607.1,BestRefSeq,exon,217129,217464,217130,217465,BFAR,51283,NM_016561.3, 
NT_187607.1,BestRefSeq,exon,221243,221447,221244,221448,BFAR,51283,NM_016561.3, 
NT_187607.1,BestRefSeq,exon,222659,222828,222660,222829,BFAR,51283,NM_016561.3, 
NT_187607.1,BestRefSeq,exon,227921,228065,227922,228066,BFAR,51283,NM_016561.3, 
NT_187607.1,BestRefSeq,exon,234749,234922,234750,234923,BFAR,51283,NM_016561.3, 
NT_187607.1,BestRefSeq,exon,237726,237928,237727,237929,BFAR,51283,NM_016561.3, 
NT_187607.1,BestRefSeq,exon,240492,242093,240493,242094,BFAR,51283,NM_016561.3, 
NT_187607.1,BestRefSeq,CDS,217202,217464,217203,217465,BFAR,51283,NP_057645.1, 
NT_187607.1,BestRefSeq,CDS,221243,221447,221244,221448,BFAR,51283,NP_057645.1, 
NT_187607.1,BestRefSeq,CDS,222659,222828,222660,222829,BFAR,51283,NP_057645.1, 
NT_187607.1,BestRefSeq,CDS,227921,228065,227922,228066,BFAR,51283,NP_057645.1, 
NT_187607.1,BestRefSeq,CDS,234749,234922,234750,234923,BFAR,51283,NP_057645.1, 
NT_187607.1,BestRefSeq,CDS,237726,237928,237727,237929,BFAR,51283,NP_057645.1, 
NT_187607.1,BestRefSeq,CDS,240492,240684,240493,240685,BFAR,51283,NP_057645.1, 
NT_187607.1,BestRefSeq,mRNA,205806,242093,205807,242094,BFAR,51283,NM_001330500.2, 
NT_187607.1,BestRefSeq,exon,205806,205873,205807,205874,BFAR,51283,NM_001330500.2, 
NT_187607.1,BestRefSeq,exon,217129,217464,217130,217465,BFAR,51283,NM_001330500.2, 
NT_187607.1,BestRefSeq,exon,227921,228065,227922,228066,BFAR,51283,NM_001330500.2, 
NT_187607.1,BestRefSeq,exon,234749,234922,234750,234923,BFAR,51283,NM_001330500.2, 
NT_187607.1,BestRefSeq,exon,237726,237928,237727,237929,BFAR,51283,NM_001330500.2, 
NT_187607.1,BestRefSeq,exon,240492,242093,240493,242094,BFAR,51283,NM_001330500.2, 
NT_187607.1,BestRefSeq,CDS,217202,217464,217203,217465,BFAR,51283,NP_001317429.1, 
NT_187607.1,BestRefSeq,CDS,227921,228065,227922,228066,BFAR,51283,NP_001317429.1, 
NT_187607.1,BestRefSeq,CDS,234749,234922,234750,234923,BFAR,51283,NP_001317429.1, 
NT_187607.1,BestRefSeq,CDS,237726,237928,237727,237929,BFAR,51283,NP_001317429.1, 
NT_187607.1,BestRefSeq,CDS,240492,240684,240493,240685,BFAR,51283,NP_001317429.1, 
NT_187607.1,Curated Genomic,pseudogene,216643,216704,216644,216705,RNU7-125P,106480818,, 
NT_187607.1,BestRefSeq,gene,245406,267434,245407,267435,PLA2G10,8399,, 
NT_187607.1,BestRefSeq,transcript,245406,267434,245407,267435,PLA2G10,8399,NR_133651.1, 
NT_187607.1,BestRefSeq,exon,266994,267434,266995,267435,PLA2G10,8399,NR_133651.1, 
NT_187607.1,BestRefSeq,exon,263353,263503,263354,263504,PLA2G10,8399,NR_133651.1, 
NT_187607.1,BestRefSeq,exon,261023,261129,261024,261130,PLA2G10,8399,NR_133651.1, 
NT_187607.1,BestRefSeq,exon,251503,251618,251504,251619,PLA2G10,8399,NR_133651.1, 
NT_187607.1,BestRefSeq,exon,245406,245607,245407,245608,PLA2G10,8399,NR_133651.1, 
NT_187607.1,BestRefSeq,mRNA,245406,267169,245407,267170,PLA2G10,8399,NM_003561.3, 
NT_187607.1,BestRefSeq,exon,266994,267169,266995,267170,PLA2G10,8399,NM_003561.3, 
NT_187607.1,BestRefSeq,exon,263353,263503,263354,263504,PLA2G10,8399,NM_003561.3, 
NT_187607.1,BestRefSeq,exon,261023,261129,261024,261130,PLA2G10,8399,NM_003561.3, 
NT_187607.1,BestRefSeq,exon,245406,245607,245407,245608,PLA2G10,8399,NM_003561.3, 
NT_187607.1,BestRefSeq,CDS,266994,267090,266995,267091,PLA2G10,8399,NP_003552.1, 
NT_187607.1,BestRefSeq,CDS,263353,263503,263354,263504,PLA2G10,8399,NP_003552.1, 
NT_187607.1,BestRefSeq,CDS,261023,261129,261024,261130,PLA2G10,8399,NP_003552.1, 
NT_187607.1,BestRefSeq,CDS,245465,245607,245466,245608,PLA2G10,8399,NP_003552.1, 
NT_187607.1,Gnomon,gene,268621,276522,268622,276523,LOC105371095,105371095,, 
NT_187607.1,Gnomon,mRNA,268621,276522,268622,276523,LOC105371095,105371095,XM_017030216.2, 
NT_187607.1,Gnomon,exon,275611,276522,275612,276523,LOC105371095,105371095,XM_017030216.2, 
NT_187607.1,Gnomon,exon,268621,268826,268622,268827,LOC105371095,105371095,XM_017030216.2, 
NT_187607.1,Gnomon,CDS,275858,276418,275859,276419,LOC105371095,105371095,XP_016885705.1, 
NT_187607.1,Gnomon,mRNA,274672,276522,274673,276523,LOC105371095,105371095,XM_017030217.2, 
NT_187607.1,Gnomon,exon,275611,276522,275612,276523,LOC105371095,105371095,XM_017030217.2, 
NT_187607.1,Gnomon,exon,274672,274716,274673,274717,LOC105371095,105371095,XM_017030217.2, 
NT_187607.1,Gnomon,CDS,275858,276418,275859,276419,LOC105371095,105371095,XP_016885706.1, 
NT_187607.1,BestRefSeq,gene,276272,299204,276273,299205,NPIPA3,642778,, 
NT_187607.1,BestRefSeq,mRNA,276272,299204,276273,299205,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,276272,276742,276273,276743,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,281526,281604,281527,281605,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,281767,281924,281768,281925,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,288929,289057,288930,289058,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,292688,292787,292689,292788,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,292951,293095,292952,293096,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,296054,296161,296055,296162,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,297180,297240,297181,297241,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,297350,297385,297351,297386,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,exon,298745,299204,298746,299205,NPIPA3,642778,NM_001395487.1, 
NT_187607.1,BestRefSeq,CDS,281805,281924,281806,281925,NPIPA3,642778,NP_001382416.1, 
NT_187607.1,BestRefSeq,CDS,288929,289057,288930,289058,NPIPA3,642778,NP_001382416.1, 
NT_187607.1,BestRefSeq,CDS,292688,292787,292689,292788,NPIPA3,642778,NP_001382416.1, 
NT_187607.1,BestRefSeq,CDS,292951,293095,292952,293096,NPIPA3,642778,NP_001382416.1, 
NT_187607.1,BestRefSeq,CDS,296054,296161,296055,296162,NPIPA3,642778,NP_001382416.1, 
NT_187607.1,BestRefSeq,CDS,297180,297240,297181,297241,NPIPA3,642778,NP_001382416.1, 
NT_187607.1,BestRefSeq,CDS,297350,297385,297351,297386,NPIPA3,642778,NP_001382416.1, 
NT_187607.1,BestRefSeq,CDS,298745,299155,298746,299156,NPIPA3,642778,NP_001382416.1, 
NT_187607.1,BestRefSeq,mRNA,276272,299200,276273,299201,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,276272,276872,276273,276873,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,278576,278669,278577,278670,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,281428,281525,281429,281526,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,281767,281924,281768,281925,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,284481,284612,284482,284613,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,288929,289057,288930,289058,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,292688,292787,292689,292788,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,292951,293095,292952,293096,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,296054,296161,296055,296162,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,297180,297240,297181,297241,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,297350,297385,297351,297386,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,exon,298745,299200,298746,299201,NPIPA3,642778,NM_001277323.2, 
NT_187607.1,BestRefSeq,CDS,284550,284612,284551,284613,NPIPA3,642778,NP_001264252.1, 
NT_187607.1,BestRefSeq,CDS,288929,289057,288930,289058,NPIPA3,642778,NP_001264252.1, 
NT_187607.1,BestRefSeq,CDS,292688,292787,292689,292788,NPIPA3,642778,NP_001264252.1, 
NT_187607.1,BestRefSeq,CDS,292951,293095,292952,293096,NPIPA3,642778,NP_001264252.1, 
NT_187607.1,BestRefSeq,CDS,296054,296161,296055,296162,NPIPA3,642778,NP_001264252.1, 
NT_187607.1,BestRefSeq,CDS,297180,297240,297181,297241,NPIPA3,642778,NP_001264252.1, 
NT_187607.1,BestRefSeq,CDS,297350,297385,297351,297386,NPIPA3,642778,NP_001264252.1, 
NT_187607.1,BestRefSeq,CDS,298745,299155,298746,299156,NPIPA3,642778,NP_001264252.1, 
NT_187607.1,Gnomon,gene,281916,303727,281917,303728,LOC100652777,100652777,, 
NT_187607.1,Gnomon,transcript,281916,303727,281917,303728,LOC100652777,100652777,XR_951912.2, 
NT_187607.1,Gnomon,exon,303667,303727,303668,303728,LOC100652777,100652777,XR_951912.2, 
NT_187607.1,Gnomon,exon,300144,300250,300145,300251,LOC100652777,100652777,XR_951912.2, 
NT_187607.1,Gnomon,exon,281916,282160,281917,282161,LOC100652777,100652777,XR_951912.2, 
NT_187607.1,Gnomon,transcript,281916,303727,281917,303728,LOC100652777,100652777,XR_001756355.1, 
NT_187607.1,Gnomon,exon,303667,303727,303668,303728,LOC100652777,100652777,XR_001756355.1, 
NT_187607.1,Gnomon,exon,300007,300250,300008,300251,LOC100652777,100652777,XR_001756355.1, 
NT_187607.1,Gnomon,exon,281916,282160,281917,282161,LOC100652777,100652777,XR_001756355.1, 
NT_187607.1,Gnomon,transcript,282466,303727,282467,303728,LOC100652777,100652777,XR_951913.1, 
NT_187607.1,Gnomon,exon,303667,303727,303668,303728,LOC100652777,100652777,XR_951913.1, 
NT_187607.1,Gnomon,exon,300144,300250,300145,300251,LOC100652777,100652777,XR_951913.1, 
NT_187607.1,Gnomon,exon,282466,282504,282467,282505,LOC100652777,100652777,XR_951913.1, 
NT_187607.1,Gnomon,transcript,285473,303727,285474,303728,LOC100652777,100652777,XR_951914.2, 
NT_187607.1,Gnomon,exon,303667,303727,303668,303728,LOC100652777,100652777,XR_951914.2, 
NT_187607.1,Gnomon,exon,300144,300250,300145,300251,LOC100652777,100652777,XR_951914.2, 
NT_187607.1,Gnomon,exon,285473,285638,285474,285639,LOC100652777,100652777,XR_951914.2, 
NT_187607.1,Gnomon,gene,336778,339997,336779,339998,LOC107984870,107984870,, 
NT_187607.1,Gnomon,lnc_RNA,336778,339997,336779,339998,LOC107984870,107984870,XR_001756361.1, 
