sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NR_136690.2, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NR_136690.2, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NR_136690.2, 
NW_003315917.2,BestRefSeq,mRNA,17974,60595,17975,60596,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,17974,18086,17975,18087,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,18573,18632,18574,18633,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,35597,35630,35598,35631,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,37783,37850,37784,37851,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,38641,38709,38642,38710,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,41224,41334,41225,41335,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,42999,43117,43000,43118,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,45384,45483,45385,45484,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,52380,52466,52381,52467,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NM_001324077.1, 
NW_003315917.2,BestRefSeq,CDS,38692,38709,38693,38710,CDK7,1022,NP_001311006.1, 
NW_003315917.2,BestRefSeq,CDS,41224,41334,41225,41335,CDK7,1022,NP_001311006.1, 
NW_003315917.2,BestRefSeq,CDS,42999,43117,43000,43118,CDK7,1022,NP_001311006.1, 
NW_003315917.2,BestRefSeq,CDS,45384,45483,45385,45484,CDK7,1022,NP_001311006.1, 
NW_003315917.2,BestRefSeq,CDS,52380,52466,52381,52467,CDK7,1022,NP_001311006.1, 
NW_003315917.2,BestRefSeq,CDS,56057,56206,56058,56207,CDK7,1022,NP_001311006.1, 
NW_003315917.2,BestRefSeq,CDS,59708,59855,59709,59856,CDK7,1022,NP_001311006.1, 
NW_003315917.2,BestRefSeq,CDS,60272,60300,60273,60301,CDK7,1022,NP_001311006.1, 
NW_003315917.2,BestRefSeq,mRNA,17974,60595,17975,60596,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,17974,18086,17975,18087,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,18573,18632,18574,18633,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,35597,35630,35598,35631,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,37783,37848,37784,37849,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,38641,38709,38642,38710,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,41224,41334,41225,41335,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,42999,43117,43000,43118,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,45384,45483,45385,45484,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,52380,52466,52381,52467,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NM_001324072.1, 
NW_003315917.2,BestRefSeq,CDS,38692,38709,38693,38710,CDK7,1022,NP_001311001.1, 
NW_003315917.2,BestRefSeq,CDS,41224,41334,41225,41335,CDK7,1022,NP_001311001.1, 
NW_003315917.2,BestRefSeq,CDS,42999,43117,43000,43118,CDK7,1022,NP_001311001.1, 
NW_003315917.2,BestRefSeq,CDS,45384,45483,45385,45484,CDK7,1022,NP_001311001.1, 
NW_003315917.2,BestRefSeq,CDS,52380,52466,52381,52467,CDK7,1022,NP_001311001.1, 
NW_003315917.2,BestRefSeq,CDS,56057,56206,56058,56207,CDK7,1022,NP_001311001.1, 
NW_003315917.2,BestRefSeq,CDS,59708,59855,59709,59856,CDK7,1022,NP_001311001.1, 
NW_003315917.2,BestRefSeq,CDS,60272,60300,60273,60301,CDK7,1022,NP_001311001.1, 
NW_003315917.2,BestRefSeq,mRNA,18065,60595,18066,60596,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,18065,18220,18066,18221,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,18573,18632,18574,18633,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,33924,34010,33925,34011,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,35597,35630,35598,35631,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,37783,37850,37784,37851,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,38641,38709,38642,38710,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,41224,41334,41225,41335,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,42999,43117,43000,43118,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,45384,45483,45385,45484,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,52380,52466,52381,52467,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NM_001324069.2, 
NW_003315917.2,BestRefSeq,CDS,34008,34010,34009,34011,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,35597,35630,35598,35631,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,37783,37850,37784,37851,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,38641,38709,38642,38710,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,41224,41334,41225,41335,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,42999,43117,43000,43118,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,45384,45483,45385,45484,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,52380,52466,52381,52467,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,56057,56206,56058,56207,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,59708,59855,59709,59856,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,CDS,60272,60300,60273,60301,CDK7,1022,NP_001310998.1, 
NW_003315917.2,BestRefSeq,mRNA,18065,60595,18066,60596,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,18065,18220,18066,18221,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,18573,18632,18574,18633,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,35597,35630,35598,35631,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,37783,37850,37784,37851,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,38641,38709,38642,38710,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,41224,41334,41225,41335,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,42999,43117,43000,43118,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,45384,45483,45385,45484,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,52380,52466,52381,52467,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NM_001799.4, 
NW_003315917.2,BestRefSeq,CDS,18155,18220,18156,18221,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,18573,18632,18574,18633,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,35597,35630,35598,35631,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,37783,37850,37784,37851,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,38641,38709,38642,38710,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,41224,41334,41225,41335,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,42999,43117,43000,43118,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,45384,45483,45385,45484,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,52380,52466,52381,52467,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,56057,56206,56058,56207,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,59708,59855,59709,59856,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,CDS,60272,60300,60273,60301,CDK7,1022,NP_001790.1, 
NW_003315917.2,BestRefSeq,mRNA,18065,60595,18066,60596,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,18065,18220,18066,18221,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,18573,18632,18574,18633,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,35597,35630,35598,35631,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,37783,37848,37784,37849,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,38641,38709,38642,38710,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,41224,41334,41225,41335,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,42999,43117,43000,43118,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,45384,45483,45385,45484,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,52380,52466,52381,52467,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NM_001324075.2, 
NW_003315917.2,BestRefSeq,CDS,38692,38709,38693,38710,CDK7,1022,NP_001311004.1, 
NW_003315917.2,BestRefSeq,CDS,41224,41334,41225,41335,CDK7,1022,NP_001311004.1, 
NW_003315917.2,BestRefSeq,CDS,42999,43117,43000,43118,CDK7,1022,NP_001311004.1, 
NW_003315917.2,BestRefSeq,CDS,45384,45483,45385,45484,CDK7,1022,NP_001311004.1, 
NW_003315917.2,BestRefSeq,CDS,52380,52466,52381,52467,CDK7,1022,NP_001311004.1, 
NW_003315917.2,BestRefSeq,CDS,56057,56206,56058,56207,CDK7,1022,NP_001311004.1, 
NW_003315917.2,BestRefSeq,CDS,59708,59855,59709,59856,CDK7,1022,NP_001311004.1, 
NW_003315917.2,BestRefSeq,CDS,60272,60300,60273,60301,CDK7,1022,NP_001311004.1, 
NW_003315917.2,BestRefSeq,mRNA,18065,60595,18066,60596,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,18065,18220,18066,18221,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,18573,18632,18574,18633,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,35597,35630,35598,35631,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,41224,41334,41225,41335,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,42999,43117,43000,43118,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,45384,45483,45385,45484,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,52380,52466,52381,52467,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NM_001324071.2, 
NW_003315917.2,BestRefSeq,CDS,18189,18220,18190,18221,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,CDS,18573,18632,18574,18633,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,CDS,35597,35630,35598,35631,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,CDS,41224,41334,41225,41335,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,CDS,42999,43117,43000,43118,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,CDS,45384,45483,45385,45484,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,CDS,52380,52466,52381,52467,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,CDS,56057,56206,56058,56207,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,CDS,59708,59855,59709,59856,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,CDS,60272,60300,60273,60301,CDK7,1022,NP_001311000.1, 
NW_003315917.2,BestRefSeq,mRNA,18065,60595,18066,60596,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,18065,18220,18066,18221,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,18573,18632,18574,18633,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,37783,37850,37784,37851,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,38641,38709,38642,38710,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,41224,41334,41225,41335,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,42999,43117,43000,43118,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,45384,45483,45385,45484,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,52380,52466,52381,52467,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NM_001324074.2, 
NW_003315917.2,BestRefSeq,CDS,38692,38709,38693,38710,CDK7,1022,NP_001311003.1, 
NW_003315917.2,BestRefSeq,CDS,41224,41334,41225,41335,CDK7,1022,NP_001311003.1, 
NW_003315917.2,BestRefSeq,CDS,42999,43117,43000,43118,CDK7,1022,NP_001311003.1, 
NW_003315917.2,BestRefSeq,CDS,45384,45483,45385,45484,CDK7,1022,NP_001311003.1, 
NW_003315917.2,BestRefSeq,CDS,52380,52466,52381,52467,CDK7,1022,NP_001311003.1, 
NW_003315917.2,BestRefSeq,CDS,56057,56206,56058,56207,CDK7,1022,NP_001311003.1, 
NW_003315917.2,BestRefSeq,CDS,59708,59855,59709,59856,CDK7,1022,NP_001311003.1, 
NW_003315917.2,BestRefSeq,CDS,60272,60300,60273,60301,CDK7,1022,NP_001311003.1, 
NW_003315917.2,BestRefSeq,mRNA,18065,60595,18066,60596,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,18065,18220,18066,18221,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,18573,18632,18574,18633,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,37783,37848,37784,37849,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,38641,38709,38642,38710,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,41224,41334,41225,41335,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,42999,43117,43000,43118,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,45384,45483,45385,45484,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,52380,52466,52381,52467,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NM_001324078.2, 
NW_003315917.2,BestRefSeq,CDS,38692,38709,38693,38710,CDK7,1022,NP_001311007.1, 
NW_003315917.2,BestRefSeq,CDS,41224,41334,41225,41335,CDK7,1022,NP_001311007.1, 
NW_003315917.2,BestRefSeq,CDS,42999,43117,43000,43118,CDK7,1022,NP_001311007.1, 
NW_003315917.2,BestRefSeq,CDS,45384,45483,45385,45484,CDK7,1022,NP_001311007.1, 
NW_003315917.2,BestRefSeq,CDS,52380,52466,52381,52467,CDK7,1022,NP_001311007.1, 
NW_003315917.2,BestRefSeq,CDS,56057,56206,56058,56207,CDK7,1022,NP_001311007.1, 
NW_003315917.2,BestRefSeq,CDS,59708,59855,59709,59856,CDK7,1022,NP_001311007.1, 
NW_003315917.2,BestRefSeq,CDS,60272,60300,60273,60301,CDK7,1022,NP_001311007.1, 
NW_003315917.2,BestRefSeq,mRNA,18065,60595,18066,60596,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,exon,18065,18220,18066,18221,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,exon,18573,18632,18574,18633,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,exon,41224,41334,41225,41335,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,exon,42999,43117,43000,43118,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,exon,45384,45483,45385,45484,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,exon,52380,52466,52381,52467,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,exon,56057,56206,56058,56207,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,exon,59708,59855,59709,59856,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,exon,60272,60595,60273,60596,CDK7,1022,NM_001324070.2, 
NW_003315917.2,BestRefSeq,CDS,18155,18220,18156,18221,CDK7,1022,NP_001310999.1, 
NW_003315917.2,BestRefSeq,CDS,18573,18632,18574,18633,CDK7,1022,NP_001310999.1, 
NW_003315917.2,BestRefSeq,CDS,41224,41334,41225,41335,CDK7,1022,NP_001310999.1, 
NW_003315917.2,BestRefSeq,CDS,42999,43117,43000,43118,CDK7,1022,NP_001310999.1, 
NW_003315917.2,BestRefSeq,CDS,45384,45483,45385,45484,CDK7,1022,NP_001310999.1, 
NW_003315917.2,BestRefSeq,CDS,52380,52466,52381,52467,CDK7,1022,NP_001310999.1, 
NW_003315917.2,BestRefSeq,CDS,56057,56206,56058,56207,CDK7,1022,NP_001310999.1, 
NW_003315917.2,BestRefSeq,CDS,59708,59855,59709,59856,CDK7,1022,NP_001310999.1, 
NW_003315917.2,BestRefSeq,CDS,60272,60300,60273,60301,CDK7,1022,NP_001310999.1, 
NW_003315917.2,BestRefSeq,gene,63349,115914,63350,115915,CCDC125,202243,, 
NW_003315917.2,BestRefSeq,mRNA,63349,115914,63350,115915,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,115878,115914,115879,115915,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,103584,103699,103585,103700,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,103356,103464,103357,103465,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,97148,97206,97149,97207,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,94281,94367,94282,94368,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,91114,91191,91115,91192,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,89979,90064,89980,90065,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,87009,87091,87010,87092,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,83170,83285,83171,83286,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,77952,78059,77953,78060,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,75347,75521,75348,75522,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,68511,68641,68512,68642,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,exon,63349,66209,63350,66210,CCDC125,202243,NM_001297697.2, 
NW_003315917.2,BestRefSeq,CDS,94281,94358,94282,94359,CCDC125,202243,NP_001284626.1, 
NW_003315917.2,BestRefSeq,CDS,91114,91191,91115,91192,CCDC125,202243,NP_001284626.1, 
NW_003315917.2,BestRefSeq,CDS,89979,90064,89980,90065,CCDC125,202243,NP_001284626.1, 
NW_003315917.2,BestRefSeq,CDS,87009,87091,87010,87092,CCDC125,202243,NP_001284626.1, 
NW_003315917.2,BestRefSeq,CDS,83170,83285,83171,83286,CCDC125,202243,NP_001284626.1, 
NW_003315917.2,BestRefSeq,CDS,77952,78059,77953,78060,CCDC125,202243,NP_001284626.1, 
NW_003315917.2,BestRefSeq,CDS,75347,75521,75348,75522,CCDC125,202243,NP_001284626.1, 
NW_003315917.2,BestRefSeq,CDS,68511,68641,68512,68642,CCDC125,202243,NP_001284626.1, 
NW_003315917.2,BestRefSeq,CDS,65904,66209,65905,66210,CCDC125,202243,NP_001284626.1, 
NW_003315917.2,BestRefSeq,mRNA,63349,115914,63350,115915,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,115878,115914,115879,115915,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,103356,103699,103357,103700,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,97148,97206,97149,97207,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,94281,94367,94282,94368,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,91114,91191,91115,91192,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,89979,90064,89980,90065,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,87009,87091,87010,87092,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,83170,83285,83171,83286,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,77952,78059,77953,78060,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,68511,68641,68512,68642,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,exon,63349,66209,63350,66210,CCDC125,202243,NM_001297696.2, 
NW_003315917.2,BestRefSeq,CDS,103356,103659,103357,103660,CCDC125,202243,NP_001284625.1, 
NW_003315917.2,BestRefSeq,CDS,97148,97206,97149,97207,CCDC125,202243,NP_001284625.1, 
NW_003315917.2,BestRefSeq,CDS,94281,94367,94282,94368,CCDC125,202243,NP_001284625.1, 
NW_003315917.2,BestRefSeq,CDS,91114,91191,91115,91192,CCDC125,202243,NP_001284625.1, 
NW_003315917.2,BestRefSeq,CDS,89979,90064,89980,90065,CCDC125,202243,NP_001284625.1, 
NW_003315917.2,BestRefSeq,CDS,87009,87091,87010,87092,CCDC125,202243,NP_001284625.1, 
NW_003315917.2,BestRefSeq,CDS,83170,83285,83171,83286,CCDC125,202243,NP_001284625.1, 
NW_003315917.2,BestRefSeq,CDS,77952,78059,77953,78060,CCDC125,202243,NP_001284625.1, 
NW_003315917.2,BestRefSeq,CDS,68516,68641,68517,68642,CCDC125,202243,NP_001284625.1, 
NW_003315917.2,BestRefSeq,mRNA,63349,115914,63350,115915,CCDC125,202243,NM_176816.5, 
NW_003315917.2,BestRefSeq,exon,115762,115914,115763,115915,CCDC125,202243,NM_176816.5, 
NW_003315917.2,BestRefSeq,exon,103356,103699,103357,103700,CCDC125,202243,NM_176816.5, 
NW_003315917.2,BestRefSeq,exon,97148,97209,97149,97210,CCDC125,202243,NM_176816.5, 
NW_003315917.2,BestRefSeq,exon,94281,94367,94282,94368,CCDC125,202243,NM_176816.5, 
NW_003315917.2,BestRefSeq,exon,91114,91191,91115,91192,CCDC125,202243,NM_176816.5, 
NW_003315917.2,BestRefSeq,exon,89979,90064,89980,90065,CCDC125,202243,NM_176816.5, 
