sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_113891.3,tRNAscan-SE,gene,79252,79323,79253,79324,TRQ-TTG2-1,100189138,, 
NT_113891.3,tRNAscan-SE,tRNA,79252,79323,79253,79324,TRQ-TTG2-1,100189138,, 
NT_113891.3,tRNAscan-SE,exon,79252,79323,79253,79324,TRQ-TTG2-1,100189138,, 
NT_113891.3,tRNAscan-SE,gene,87210,87291,87211,87292,TRS-GCT4-1,100189225,, 
NT_113891.3,tRNAscan-SE,tRNA,87210,87291,87211,87292,TRS-GCT4-1,100189225,, 
NT_113891.3,tRNAscan-SE,exon,87210,87291,87211,87292,TRS-GCT4-1,100189225,, 
NT_113891.3,tRNAscan-SE,gene,97031,97102,97032,97103,TRA-AGC3-1,100189299,, 
NT_113891.3,tRNAscan-SE,tRNA,97031,97102,97032,97103,TRA-AGC3-1,100189299,, 
NT_113891.3,tRNAscan-SE,exon,97031,97102,97032,97103,TRA-AGC3-1,100189299,, 
NT_113891.3,Curated Genomic,pseudogene,123947,124018,123948,124019,TRA-TGC9-1,100189529,, 
NT_113891.3,Gnomon,gene,128392,143316,128393,143317,LOC105374996,105374996,, 
NT_113891.3,Gnomon,lnc_RNA,128392,143316,128393,143317,LOC105374996,105374996,XR_952220.2, 
NT_113891.3,Gnomon,exon,128392,128920,128393,128921,LOC105374996,105374996,XR_952220.2, 
NT_113891.3,Gnomon,exon,137242,137309,137243,137310,LOC105374996,105374996,XR_952220.2, 
NT_113891.3,Gnomon,exon,143013,143316,143014,143317,LOC105374996,105374996,XR_952220.2, 
NT_113891.3,Gnomon,lnc_RNA,128392,139273,128393,139274,LOC105374996,105374996,XR_952219.2, 
NT_113891.3,Gnomon,exon,128392,128920,128393,128921,LOC105374996,105374996,XR_952219.2, 
NT_113891.3,Gnomon,exon,137242,137309,137243,137310,LOC105374996,105374996,XR_952219.2, 
NT_113891.3,Gnomon,exon,137795,139273,137796,139274,LOC105374996,105374996,XR_952219.2, 
NT_113891.3,tRNAscan-SE,gene,133281,133352,133282,133353,TRA-TGC2-1,100189114,, 
NT_113891.3,tRNAscan-SE,tRNA,133281,133352,133282,133353,TRA-TGC2-1,100189114,, 
NT_113891.3,tRNAscan-SE,exon,133281,133352,133282,133353,TRA-TGC2-1,100189114,, 
NT_113891.3,tRNAscan-SE,gene,138044,138117,138045,138118,TRT-CGT3-1,100189360,, 
NT_113891.3,tRNAscan-SE,tRNA,138044,138117,138045,138118,TRT-CGT3-1,100189360,, 
NT_113891.3,tRNAscan-SE,exon,138044,138117,138045,138118,TRT-CGT3-1,100189360,, 
NT_113891.3,BestRefSeq,gene,138123,144313,138124,144314,LINC00533,387055,, 
NT_113891.3,BestRefSeq,lnc_RNA,138123,144313,138124,144314,LINC00533,387055,NR_135285.1, 
NT_113891.3,BestRefSeq,exon,144270,144313,144271,144314,LINC00533,387055,NR_135285.1, 
NT_113891.3,BestRefSeq,exon,138733,138903,138734,138904,LINC00533,387055,NR_135285.1, 
NT_113891.3,BestRefSeq,exon,138123,138488,138124,138489,LINC00533,387055,NR_135285.1, 
NT_113891.3,tRNAscan-SE,gene,148077,148148,148078,148149,TRA-AGC4-1,100189046,, 
NT_113891.3,tRNAscan-SE,tRNA,148077,148148,148078,148149,TRA-AGC4-1,100189046,, 
NT_113891.3,tRNAscan-SE,exon,148077,148148,148078,148149,TRA-AGC4-1,100189046,, 
NT_113891.3,tRNAscan-SE,gene,163671,163742,163672,163743,TRA-CGC2-1,100189400,, 
NT_113891.3,tRNAscan-SE,tRNA,163671,163742,163672,163743,TRA-CGC2-1,100189400,, 
NT_113891.3,tRNAscan-SE,exon,163671,163742,163672,163743,TRA-CGC2-1,100189400,, 
NT_113891.3,Curated Genomic,pseudogene,183030,183103,183031,183104,TRK-TTT13-1,100189539,, 
NT_113891.3,tRNAscan-SE,gene,185742,185813,185743,185814,TRA-CGC5-1,100189395,, 
NT_113891.3,tRNAscan-SE,tRNA,185742,185813,185743,185814,TRA-CGC5-1,100189395,, 
NT_113891.3,tRNAscan-SE,exon,185742,185813,185743,185814,TRA-CGC5-1,100189395,, 
NT_113891.3,RefSeqFE,transcriptional_cis_regulatory_region,210341,210609,210342,210610,,116183053,, 
NT_113891.3,RefSeqFE,biological_region,210341,210609,210342,210610,,116183053,, 
NT_113891.3,tRNAscan-SE,gene,210382,210453,210383,210454,TRA-AGC7-1,100189092,, 
NT_113891.3,tRNAscan-SE,tRNA,210382,210453,210383,210454,TRA-AGC7-1,100189092,, 
NT_113891.3,tRNAscan-SE,exon,210382,210453,210383,210454,TRA-AGC7-1,100189092,, 
NT_113891.3,tRNAscan-SE,gene,216698,216771,216699,216772,TRT-AGT3-1,100189433,, 
NT_113891.3,tRNAscan-SE,tRNA,216698,216771,216699,216772,TRT-AGT3-1,100189433,, 
NT_113891.3,tRNAscan-SE,exon,216698,216771,216699,216772,TRT-AGT3-1,100189433,, 
NT_113891.3,Curated Genomic,pseudogene,217758,217830,217759,217831,TRF-GAA11-1,100189472,, 
NT_113891.3,RefSeqFE,transcriptional_cis_regulatory_region,219859,220181,219860,220182,,116183054,, 
NT_113891.3,RefSeqFE,biological_region,219859,220181,219860,220182,,116183054,, 
NT_113891.3,tRNAscan-SE,gene,219990,220061,219991,220062,TRA-CGC4-1,100189033,, 
NT_113891.3,tRNAscan-SE,tRNA,219990,220061,219991,220062,TRA-CGC4-1,100189033,, 
NT_113891.3,tRNAscan-SE,exon,219990,220061,219991,220062,TRA-CGC4-1,100189033,, 
NT_113891.3,Curated Genomic,pseudogene,222611,223647,222612,223648,RPSAP2,442181,, 
NT_113891.3,Curated Genomic,exon,222611,223647,222612,223648,RPSAP2,442181,, 
NT_113891.3,tRNAscan-SE,gene,233630,233702,233631,233703,TRR-CCG1-1,100189365,, 
NT_113891.3,tRNAscan-SE,tRNA,233630,233702,233631,233703,TRR-CCG1-1,100189365,, 
NT_113891.3,tRNAscan-SE,exon,233630,233702,233631,233703,TRR-CCG1-1,100189365,, 
NT_113891.3,tRNAscan-SE,gene,238411,238483,238412,238484,TRK-TTT7-1,100189332,, 
NT_113891.3,tRNAscan-SE,tRNA,238411,238483,238412,238484,TRK-TTT7-1,100189332,, 
NT_113891.3,tRNAscan-SE,exon,238411,238483,238412,238484,TRK-TTT7-1,100189332,, 
NT_113891.3,tRNAscan-SE,gene,249064,249135,249065,249136,TRA-TGC6-1,100189082,, 
NT_113891.3,tRNAscan-SE,tRNA,249064,249135,249065,249136,TRA-TGC6-1,100189082,, 
NT_113891.3,tRNAscan-SE,exon,249064,249135,249065,249136,TRA-TGC6-1,100189082,, 
NT_113891.3,Curated Genomic,pseudogene,269452,269523,269453,269524,TRA-AGC23-1,100189468,, 
NT_113891.3,Curated Genomic,pseudogene,274233,274708,274234,274709,NOP56P1,646192,, 
NT_113891.3,Curated Genomic,exon,274233,274708,274234,274709,NOP56P1,646192,, 
NT_113891.3,tRNAscan-SE,gene,280458,280529,280459,280530,TRA-TGC1-1,100189149,, 
NT_113891.3,tRNAscan-SE,tRNA,280458,280529,280459,280530,TRA-TGC1-1,100189149,, 
NT_113891.3,tRNAscan-SE,exon,280458,280529,280459,280530,TRA-TGC1-1,100189149,, 
NT_113891.3,tRNAscan-SE,gene,281411,281483,281412,281484,TRF-GAA1-1,100189137,, 
NT_113891.3,tRNAscan-SE,tRNA,281411,281483,281412,281484,TRF-GAA1-1,100189137,, 
NT_113891.3,tRNAscan-SE,exon,281411,281483,281412,281484,TRF-GAA1-1,100189137,, 
NT_113891.3,tRNAscan-SE,gene,286634,286705,286635,286706,TRA-AGC1-1,100189346,, 
NT_113891.3,tRNAscan-SE,tRNA,286634,286705,286635,286706,TRA-AGC1-1,100189346,, 
NT_113891.3,tRNAscan-SE,exon,286634,286705,286635,286706,TRA-AGC1-1,100189346,, 
NT_113891.3,tRNAscan-SE,gene,293344,293415,293345,293416,TRA-TGC7-1,7154,, 
NT_113891.3,tRNAscan-SE,tRNA,293344,293415,293345,293416,TRA-TGC7-1,7154,, 
NT_113891.3,tRNAscan-SE,exon,293344,293415,293345,293416,TRA-TGC7-1,7154,, 
NT_113891.3,tRNAscan-SE,gene,298378,298450,298379,298451,TRF-GAA3-1,100189170,, 
NT_113891.3,tRNAscan-SE,tRNA,298378,298450,298379,298451,TRF-GAA3-1,100189170,, 
NT_113891.3,tRNAscan-SE,exon,298378,298450,298379,298451,TRF-GAA3-1,100189170,, 
NT_113891.3,tRNAscan-SE,gene,307785,307856,307786,307857,TRA-TGC5-1,100189066,, 
NT_113891.3,tRNAscan-SE,tRNA,307785,307856,307786,307857,TRA-TGC5-1,100189066,, 
NT_113891.3,tRNAscan-SE,exon,307785,307856,307786,307857,TRA-TGC5-1,100189066,, 
NT_113891.3,tRNAscan-SE,gene,313862,313935,313863,313936,TRF-GAA4-1,100189293,, 
NT_113891.3,tRNAscan-SE,tRNA,313862,313935,313863,313936,TRF-GAA4-1,100189293,, 
NT_113891.3,tRNAscan-SE,exon,313862,313935,313863,313936,TRF-GAA4-1,100189293,, 
NT_113891.3,tRNAscan-SE,gene,328962,329033,328963,329034,TRA-AGC2-1,100189093,, 
NT_113891.3,tRNAscan-SE,tRNA,328962,329033,328963,329034,TRA-AGC2-1,100189093,, 
NT_113891.3,tRNAscan-SE,exon,328962,329033,328963,329034,TRA-AGC2-1,100189093,, 
NT_113891.3,BestRefSeq,gene,350141,354216,350142,354217,LINC01623,401242,, 
NT_113891.3,BestRefSeq,lnc_RNA,350141,354216,350142,354217,LINC01623,401242,NR_033379.1, 
NT_113891.3,BestRefSeq,exon,353823,354216,353824,354217,LINC01623,401242,NR_033379.1, 
NT_113891.3,BestRefSeq,exon,350141,352526,350142,352527,LINC01623,401242,NR_033379.1, 
NT_113891.3,Curated Genomic,pseudogene,351898,352580,351899,352581,RPL13P,387044,, 
NT_113891.3,Curated Genomic,exon,351898,352580,351899,352581,RPL13P,387044,, 
NT_113891.3,tRNAscan-SE,gene,354224,354295,354225,354296,TRA-AGC2-2,100189295,, 
NT_113891.3,tRNAscan-SE,tRNA,354224,354295,354225,354296,TRA-AGC2-2,100189295,, 
NT_113891.3,tRNAscan-SE,exon,354224,354295,354225,354296,TRA-AGC2-2,100189295,, 
NT_113891.3,tRNAscan-SE,gene,372083,372155,372084,372156,TRR-CCG1-2,100189084,, 
NT_113891.3,tRNAscan-SE,tRNA,372083,372155,372084,372156,TRR-CCG1-2,100189084,, 
NT_113891.3,tRNAscan-SE,exon,372083,372155,372084,372156,TRR-CCG1-2,100189084,, 
NT_113891.3,Curated Genomic,pseudogene,379686,380339,379687,380340,ZNF90P2,100419606,, 
NT_113891.3,tRNAscan-SE,gene,386921,387026,386922,387027,TRL-CAA1-1,107987402,, 
NT_113891.3,tRNAscan-SE,tRNA,386921,387026,386922,387027,TRL-CAA1-1,107987402,, 
NT_113891.3,tRNAscan-SE,exon,386989,387026,386990,387027,TRL-CAA1-1,107987402,, 
NT_113891.3,tRNAscan-SE,exon,386921,386965,386922,386966,TRL-CAA1-1,107987402,, 
NT_113891.3,BestRefSeq,gene,387228,388016,387229,388017,HCG14,414760,, 
NT_113891.3,BestRefSeq,lnc_RNA,387228,388016,387229,388017,HCG14,414760,NR_104117.1, 
NT_113891.3,BestRefSeq,exon,387228,387426,387229,387427,HCG14,414760,NR_104117.1, 
NT_113891.3,BestRefSeq,exon,387807,388016,387808,388017,HCG14,414760,NR_104117.1, 
NT_113891.3,BestRefSeq,gene,393696,414683,393697,414684,TRIM27,5987,, 
NT_113891.3,BestRefSeq,mRNA,393696,414683,393697,414684,TRIM27,5987,NM_006510.5, 
NT_113891.3,BestRefSeq,exon,413911,414683,413912,414684,TRIM27,5987,NM_006510.5, 
NT_113891.3,BestRefSeq,exon,412590,412685,412591,412686,TRIM27,5987,NM_006510.5, 
NT_113891.3,BestRefSeq,exon,410710,410940,410711,410941,TRIM27,5987,NM_006510.5, 
NT_113891.3,BestRefSeq,exon,402389,402411,402390,402412,TRIM27,5987,NM_006510.5, 
NT_113891.3,BestRefSeq,exon,399663,399778,399664,399779,TRIM27,5987,NM_006510.5, 
NT_113891.3,BestRefSeq,exon,399498,399530,399499,399531,TRIM27,5987,NM_006510.5, 
NT_113891.3,BestRefSeq,exon,397930,397956,397931,397957,TRIM27,5987,NM_006510.5, 
NT_113891.3,BestRefSeq,exon,393696,395359,393697,395360,TRIM27,5987,NM_006510.5, 
NT_113891.3,BestRefSeq,CDS,413911,414330,413912,414331,TRIM27,5987,NP_006501.1, 
NT_113891.3,BestRefSeq,CDS,412590,412685,412591,412686,TRIM27,5987,NP_006501.1, 
NT_113891.3,BestRefSeq,CDS,410710,410940,410711,410941,TRIM27,5987,NP_006501.1, 
NT_113891.3,BestRefSeq,CDS,402389,402411,402390,402412,TRIM27,5987,NP_006501.1, 
NT_113891.3,BestRefSeq,CDS,399663,399778,399664,399779,TRIM27,5987,NP_006501.1, 
NT_113891.3,BestRefSeq,CDS,399498,399530,399499,399531,TRIM27,5987,NP_006501.1, 
NT_113891.3,BestRefSeq,CDS,397930,397956,397931,397957,TRIM27,5987,NP_006501.1, 
NT_113891.3,BestRefSeq,CDS,394764,395359,394765,395360,TRIM27,5987,NP_006501.1, 
NT_113891.3,Curated Genomic,pseudogene,406341,406440,406342,406441,RNU6-930P,106480622,, 
NT_113891.3,tRNAscan-SE,gene,427458,427562,427459,427563,TRL-CAA1-2,100189237,, 
NT_113891.3,tRNAscan-SE,tRNA,427458,427562,427459,427563,TRL-CAA1-2,100189237,, 
NT_113891.3,tRNAscan-SE,exon,427458,427495,427459,427496,TRL-CAA1-2,100189237,, 
NT_113891.3,tRNAscan-SE,exon,427518,427562,427519,427563,TRL-CAA1-2,100189237,, 
NT_113891.3,tRNAscan-SE,gene,428006,428077,428007,428078,TRQ-CTG1-3,100189121,, 
NT_113891.3,tRNAscan-SE,tRNA,428006,428077,428007,428078,TRQ-CTG1-3,100189121,, 
NT_113891.3,tRNAscan-SE,exon,428006,428077,428007,428078,TRQ-CTG1-3,100189121,, 
NT_113891.3,tRNAscan-SE,gene,430026,430107,430027,430108,TRL-AAG2-2,100189202,, 
NT_113891.3,tRNAscan-SE,tRNA,430026,430107,430027,430108,TRL-AAG2-2,100189202,, 
NT_113891.3,tRNAscan-SE,exon,430026,430107,430027,430108,TRL-AAG2-2,100189202,, 
NT_113891.3,BestRefSeq,gene,430188,430942,430189,430943,LINC01556,729583,, 
NT_113891.3,BestRefSeq,lnc_RNA,430188,430942,430189,430943,LINC01556,729583,NR_103538.1, 
NT_113891.3,BestRefSeq,exon,430188,430942,430189,430943,LINC01556,729583,NR_103538.1, 
NT_113891.3,tRNAscan-SE,gene,430979,431051,430980,431052,TRM-CAT3-1,100189216,, 
NT_113891.3,tRNAscan-SE,tRNA,430979,431051,430980,431052,TRM-CAT3-1,100189216,, 
NT_113891.3,tRNAscan-SE,exon,430979,431051,430980,431052,TRM-CAT3-1,100189216,, 
NT_113891.3,RefSeqFE,enhancer,437298,437592,437299,437593,,121132675,, 
NT_113891.3,RefSeqFE,biological_region,437298,437592,437299,437593,,121132675,, 
NT_113891.3,tRNAscan-SE,gene,437435,437507,437436,437508,TRK-TTT3-3,100189234,, 
NT_113891.3,tRNAscan-SE,tRNA,437435,437507,437436,437508,TRK-TTT3-3,100189234,, 
NT_113891.3,tRNAscan-SE,exon,437435,437507,437436,437508,TRK-TTT3-3,100189234,, 
NT_113891.3,tRNAscan-SE,gene,439671,439743,439672,439744,TRM-CAT3-2,100189111,, 
NT_113891.3,tRNAscan-SE,tRNA,439671,439743,439672,439744,TRM-CAT3-2,100189111,, 
NT_113891.3,tRNAscan-SE,exon,439671,439743,439672,439744,TRM-CAT3-2,100189111,, 
NT_113891.3,Curated Genomic,pseudogene,455480,456875,455481,456876,KRT18P1,3879,, 
NT_113891.3,Curated Genomic,pseudogene,463948,464246,463949,464247,RN7SL471P,106481051,, 
NT_113891.3,RefSeqFE,transcriptional_cis_regulatory_region,467104,467926,467105,467927,,116183055,, 
NT_113891.3,RefSeqFE,biological_region,467104,467926,467105,467927,,116183055,, 
NT_113891.3,tRNAscan-SE,gene,468145,468217,468146,468218,TRF-GAA1-2,100189254,, 
NT_113891.3,tRNAscan-SE,tRNA,468145,468217,468146,468218,TRF-GAA1-2,100189254,, 
NT_113891.3,tRNAscan-SE,exon,468145,468217,468146,468218,TRF-GAA1-2,100189254,, 
NT_113891.3,tRNAscan-SE,gene,468672,468743,468673,468744,TRE-CTC1-6,100189024,, 
NT_113891.3,tRNAscan-SE,tRNA,468672,468743,468673,468744,TRE-CTC1-6,100189024,, 
NT_113891.3,tRNAscan-SE,exon,468672,468743,468673,468744,TRE-CTC1-6,100189024,, 
NT_113891.3,BestRefSeq,gene,471221,475039,471222,475040,HCG15,414761,, 
NT_113891.3,BestRefSeq,lnc_RNA,471221,475039,471222,475040,HCG15,414761,NR_135289.2, 
NT_113891.3,BestRefSeq,exon,471221,471456,471222,471457,HCG15,414761,NR_135289.2, 
NT_113891.3,BestRefSeq,exon,473149,473351,473150,473352,HCG15,414761,NR_135289.2, 
NT_113891.3,BestRefSeq,exon,474772,475039,474773,475040,HCG15,414761,NR_135289.2, 
NT_113891.3,BestRefSeq,lnc_RNA,472320,475039,472321,475040,HCG15,414761,NR_145490.1, 
NT_113891.3,BestRefSeq,exon,472320,472356,472321,472357,HCG15,414761,NR_145490.1, 
NT_113891.3,BestRefSeq,exon,472514,472704,472515,472705,HCG15,414761,NR_145490.1, 
NT_113891.3,BestRefSeq,exon,472785,472978,472786,472979,HCG15,414761,NR_145490.1, 
NT_113891.3,BestRefSeq,exon,473149,473351,473150,473352,HCG15,414761,NR_145490.1, 
NT_113891.3,BestRefSeq,exon,474772,475039,474773,475040,HCG15,414761,NR_145490.1, 
NT_113891.3,tRNAscan-SE,gene,475475,475556,475476,475557,TRL-AAG3-1,100189169,, 
NT_113891.3,tRNAscan-SE,tRNA,475475,475556,475476,475557,TRL-AAG3-1,100189169,, 
NT_113891.3,tRNAscan-SE,exon,475475,475556,475476,475557,TRL-AAG3-1,100189169,, 
NT_113891.3,RefSeqFE,transcriptional_cis_regulatory_region,479069,479380,479070,479381,,116183056,, 
NT_113891.3,RefSeqFE,biological_region,479069,479380,479070,479381,,116183056,, 
NT_113891.3,BestRefSeq,gene,481257,492091,481258,492092,ZNF311,282890,, 
NT_113891.3,BestRefSeq,mRNA,481257,492091,481258,492092,ZNF311,282890,NM_001010877.5, 
NT_113891.3,BestRefSeq,exon,492047,492091,492048,492092,ZNF311,282890,NM_001010877.5, 
NT_113891.3,BestRefSeq,exon,491487,491737,491488,491738,ZNF311,282890,NM_001010877.5, 
NT_113891.3,BestRefSeq,exon,490415,490534,490416,490535,ZNF311,282890,NM_001010877.5, 
NT_113891.3,BestRefSeq,exon,489982,490063,489983,490064,ZNF311,282890,NM_001010877.5, 
NT_113891.3,BestRefSeq,exon,486425,486516,486426,486517,ZNF311,282890,NM_001010877.5, 
NT_113891.3,BestRefSeq,exon,485956,486082,485957,486083,ZNF311,282890,NM_001010877.5, 
NT_113891.3,BestRefSeq,exon,485203,485307,485204,485308,ZNF311,282890,NM_001010877.5, 
NT_113891.3,BestRefSeq,exon,481257,483055,481258,483056,ZNF311,282890,NM_001010877.5, 
NT_113891.3,BestRefSeq,CDS,490415,490423,490416,490424,ZNF311,282890,NP_001010877.2, 
NT_113891.3,BestRefSeq,CDS,489982,490063,489983,490064,ZNF311,282890,NP_001010877.2, 
NT_113891.3,BestRefSeq,CDS,486425,486516,486426,486517,ZNF311,282890,NP_001010877.2, 
NT_113891.3,BestRefSeq,CDS,485956,486082,485957,486083,ZNF311,282890,NP_001010877.2, 
NT_113891.3,BestRefSeq,CDS,485203,485307,485204,485308,ZNF311,282890,NP_001010877.2, 
NT_113891.3,BestRefSeq,CDS,481470,483055,481471,483056,ZNF311,282890,NP_001010877.2, 
NT_113891.3,BestRefSeq,mRNA,481257,492091,481258,492092,ZNF311,282890,NM_001350637.4, 
NT_113891.3,BestRefSeq,exon,492047,492091,492048,492092,ZNF311,282890,NM_001350637.4, 
NT_113891.3,BestRefSeq,exon,491487,491737,491488,491738,ZNF311,282890,NM_001350637.4, 
NT_113891.3,BestRefSeq,exon,490330,490534,490331,490535,ZNF311,282890,NM_001350637.4, 
NT_113891.3,BestRefSeq,exon,489982,490063,489983,490064,ZNF311,282890,NM_001350637.4, 
NT_113891.3,BestRefSeq,exon,486425,486516,486426,486517,ZNF311,282890,NM_001350637.4, 
NT_113891.3,BestRefSeq,exon,485956,486106,485957,486107,ZNF311,282890,NM_001350637.4, 
NT_113891.3,BestRefSeq,exon,485203,485307,485204,485308,ZNF311,282890,NM_001350637.4, 
NT_113891.3,BestRefSeq,exon,481257,483055,481258,483056,ZNF311,282890,NM_001350637.4, 
NT_113891.3,BestRefSeq,CDS,486425,486439,486426,486440,ZNF311,282890,NP_001337566.1, 
NT_113891.3,BestRefSeq,CDS,485956,486106,485957,486107,ZNF311,282890,NP_001337566.1, 
NT_113891.3,BestRefSeq,CDS,485203,485307,485204,485308,ZNF311,282890,NP_001337566.1, 
NT_113891.3,BestRefSeq,CDS,481470,483055,481471,483056,ZNF311,282890,NP_001337566.1, 
NT_113891.3,BestRefSeq,mRNA,481257,491794,481258,491795,ZNF311,282890,NM_001382360.1, 
