sequence_id,refseq,region,start_index,end_index,start,end
NW_003871064.1,BestRefSeq,exon,227166,227184,227167,227185 
NW_003871064.1,BestRefSeq,miRNA,227197,227217,227198,227218 
NW_003871064.1,BestRefSeq,exon,227197,227217,227198,227218 
NW_003871064.1,Curated Genomic,pseudogene,352129,352406,352130,352407 
NW_003871064.1,RefSeqFE,enhancer,357405,357699,357406,357700 
NW_003871064.1,RefSeqFE,biological_region,357405,357699,357406,357700 
NW_003871064.1,BestRefSeq,pseudogene,358608,366634,358609,366635 
NW_003871064.1,BestRefSeq,transcript,358608,366634,358609,366635 
NW_003871064.1,BestRefSeq,exon,358608,359018,358609,359019 
NW_003871064.1,BestRefSeq,exon,359927,360048,359928,360049 
NW_003871064.1,BestRefSeq,exon,360837,361033,360838,361034 
NW_003871064.1,BestRefSeq,exon,362999,363163,363000,363164 
NW_003871064.1,BestRefSeq,exon,365812,366634,365813,366635 
NW_003871064.1,BestRefSeq,transcript,358608,366634,358609,366635 
NW_003871064.1,BestRefSeq,exon,358608,359018,358609,359019 
NW_003871064.1,BestRefSeq,exon,360837,361033,360838,361034 
NW_003871064.1,BestRefSeq,exon,362999,363163,363000,363164 
NW_003871064.1,BestRefSeq,exon,365812,366634,365813,366635 
NW_003871064.1,BestRefSeq,transcript,358608,363241,358609,363242 
NW_003871064.1,BestRefSeq,exon,358608,359018,358609,359019 
NW_003871064.1,BestRefSeq,exon,359927,360048,359928,360049 
NW_003871064.1,BestRefSeq,exon,360837,361033,360838,361034 
NW_003871064.1,BestRefSeq,exon,362999,363241,363000,363242 
NW_003871064.1,BestRefSeq,transcript,358608,363241,358609,363242 
NW_003871064.1,BestRefSeq,exon,358608,359018,358609,359019 
NW_003871064.1,BestRefSeq,exon,360837,361033,360838,361034 
NW_003871064.1,BestRefSeq,exon,362999,363241,363000,363242 
NW_003871064.1,Curated Genomic,pseudogene,370672,370962,370673,370963 
NW_003871064.1,BestRefSeq,gene,391992,400741,391993,400742 
NW_003871064.1,BestRefSeq,mRNA,391992,400741,391993,400742 
NW_003871064.1,BestRefSeq,exon,400633,400741,400634,400742 
NW_003871064.1,BestRefSeq,exon,399548,399705,399549,399706 
NW_003871064.1,BestRefSeq,exon,398005,398235,398006,398236 
NW_003871064.1,BestRefSeq,exon,396914,396972,396915,396973 
NW_003871064.1,BestRefSeq,exon,395606,395691,395607,395692 
NW_003871064.1,BestRefSeq,exon,393320,393563,393321,393564 
NW_003871064.1,BestRefSeq,exon,393093,393197,393094,393198 
NW_003871064.1,BestRefSeq,exon,391992,392239,391993,392240 
NW_003871064.1,BestRefSeq,CDS,399548,399617,399549,399618 
NW_003871064.1,BestRefSeq,CDS,398005,398235,398006,398236 
NW_003871064.1,BestRefSeq,CDS,396914,396972,396915,396973 
NW_003871064.1,BestRefSeq,CDS,395606,395691,395607,395692 
NW_003871064.1,BestRefSeq,CDS,393320,393563,393321,393564 
NW_003871064.1,BestRefSeq,CDS,393138,393197,393139,393198 
NW_003871064.1,BestRefSeq,gene,408592,480694,408593,480695 
NW_003871064.1,BestRefSeq,mRNA,408592,480694,408593,480695 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,443000,443063,443001,443064 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,477563,480694,477564,480695 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,477563,477705,477564,477706 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,409406,409572,409407,409573 
NW_003871064.1,BestRefSeq,exon,410685,410787,410686,410788 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,409406,409572,409407,409573 
NW_003871064.1,BestRefSeq,exon,410685,410787,410686,410788 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,409406,409572,409407,409573 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,410685,410787,410686,410788 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,410685,410787,410686,410788 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,410729,410787,410730,410788 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,443000,443063,443001,443064 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,410729,410787,410730,410788 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,470052,470246,470053,470247 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,470052,470246,470053,470247 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,410729,410787,410730,410788 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,410729,410787,410730,410788 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,412300,412417,412301,412418 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,CDS,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,CDS,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,CDS,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,CDS,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,CDS,475372,475469,475373,475470 
NW_003871064.1,BestRefSeq,mRNA,408592,477534,408593,477535 
NW_003871064.1,BestRefSeq,exon,408592,409120,408593,409121 
NW_003871064.1,BestRefSeq,exon,419862,419988,419863,419989 
NW_003871064.1,BestRefSeq,exon,420168,420345,420169,420346 
NW_003871064.1,BestRefSeq,exon,430266,430363,430267,430364 
NW_003871064.1,BestRefSeq,exon,455497,455712,455498,455713 
NW_003871064.1,BestRefSeq,exon,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,exon,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,exon,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,exon,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,exon,468571,468644,468572,468645 
NW_003871064.1,BestRefSeq,exon,469082,469203,469083,469204 
NW_003871064.1,BestRefSeq,exon,469649,469751,469650,469752 
NW_003871064.1,BestRefSeq,exon,470052,470228,470053,470229 
NW_003871064.1,BestRefSeq,exon,471072,472757,471073,472758 
NW_003871064.1,BestRefSeq,exon,474821,474943,474822,474944 
NW_003871064.1,BestRefSeq,exon,475372,477534,475373,477535 
NW_003871064.1,BestRefSeq,CDS,455648,455712,455649,455713 
NW_003871064.1,BestRefSeq,CDS,456037,456198,456038,456199 
NW_003871064.1,BestRefSeq,CDS,457620,457700,457621,457701 
NW_003871064.1,BestRefSeq,CDS,459175,459346,459176,459347 
NW_003871064.1,BestRefSeq,CDS,467825,467916,467826,467917 
NW_003871064.1,BestRefSeq,CDS,468571,468644,468572,468645 
