sequence_id,refseq,region,start_index,end_index,start,end
NW_003871070.1,BestRefSeq,CDS,32564,32629,32565,32630 
NW_003871070.1,BestRefSeq,CDS,36829,36878,36830,36879 
NW_003871070.1,BestRefSeq,CDS,48779,48819,48780,48820 
NW_003871070.1,BestRefSeq,CDS,52047,52203,52048,52204 
NW_003871070.1,BestRefSeq,CDS,55624,55787,55625,55788 
NW_003871070.1,BestRefSeq,CDS,62879,62960,62880,62961 
NW_003871070.1,BestRefSeq,CDS,64224,64292,64225,64293 
NW_003871070.1,BestRefSeq,CDS,69706,69775,69707,69776 
NW_003871070.1,BestRefSeq,CDS,71714,71741,71715,71742 
NW_003871070.1,BestRefSeq,CDS,72560,72602,72561,72603 
NW_003871070.1,BestRefSeq,CDS,74997,75081,74998,75082 
NW_003871070.1,BestRefSeq,CDS,75525,75556,75526,75557 
NW_003871070.1,BestRefSeq,CDS,78555,78631,78556,78632 
NW_003871070.1,BestRefSeq,CDS,79455,79538,79456,79539 
NW_003871070.1,BestRefSeq,CDS,82550,82705,82551,82706 
NW_003871070.1,BestRefSeq,CDS,87521,87640,87522,87641 
NW_003871070.1,BestRefSeq,mRNA,8043,90442,8044,90443 
NW_003871070.1,BestRefSeq,exon,8043,8260,8044,8261 
NW_003871070.1,BestRefSeq,exon,32564,32629,32565,32630 
NW_003871070.1,BestRefSeq,exon,36829,36878,36830,36879 
NW_003871070.1,BestRefSeq,exon,48779,48819,48780,48820 
NW_003871070.1,BestRefSeq,exon,52047,52203,52048,52204 
NW_003871070.1,BestRefSeq,exon,55624,55787,55625,55788 
NW_003871070.1,BestRefSeq,exon,62879,62960,62880,62961 
NW_003871070.1,BestRefSeq,exon,64224,64292,64225,64293 
NW_003871070.1,BestRefSeq,exon,69706,69775,69707,69776 
NW_003871070.1,BestRefSeq,exon,71714,71741,71715,71742 
NW_003871070.1,BestRefSeq,exon,72560,72602,72561,72603 
NW_003871070.1,BestRefSeq,exon,74997,75081,74998,75082 
NW_003871070.1,BestRefSeq,exon,75525,75556,75526,75557 
NW_003871070.1,BestRefSeq,exon,78555,78631,78556,78632 
NW_003871070.1,BestRefSeq,exon,79455,79538,79456,79539 
NW_003871070.1,BestRefSeq,exon,87521,90442,87522,90443 
NW_003871070.1,BestRefSeq,CDS,8214,8260,8215,8261 
NW_003871070.1,BestRefSeq,CDS,32564,32629,32565,32630 
NW_003871070.1,BestRefSeq,CDS,36829,36878,36830,36879 
NW_003871070.1,BestRefSeq,CDS,48779,48819,48780,48820 
NW_003871070.1,BestRefSeq,CDS,52047,52203,52048,52204 
NW_003871070.1,BestRefSeq,CDS,55624,55787,55625,55788 
NW_003871070.1,BestRefSeq,CDS,62879,62960,62880,62961 
NW_003871070.1,BestRefSeq,CDS,64224,64292,64225,64293 
NW_003871070.1,BestRefSeq,CDS,69706,69775,69707,69776 
NW_003871070.1,BestRefSeq,CDS,71714,71741,71715,71742 
NW_003871070.1,BestRefSeq,CDS,72560,72602,72561,72603 
NW_003871070.1,BestRefSeq,CDS,74997,75081,74998,75082 
NW_003871070.1,BestRefSeq,CDS,75525,75556,75526,75557 
NW_003871070.1,BestRefSeq,CDS,78555,78631,78556,78632 
NW_003871070.1,BestRefSeq,CDS,79455,79538,79456,79539 
NW_003871070.1,BestRefSeq,CDS,87521,87640,87522,87641 
NW_003871070.1,BestRefSeq,mRNA,8043,90442,8044,90443 
NW_003871070.1,BestRefSeq,exon,8043,8260,8044,8261 
NW_003871070.1,BestRefSeq,exon,32564,32629,32565,32630 
NW_003871070.1,BestRefSeq,exon,36829,36878,36830,36879 
NW_003871070.1,BestRefSeq,exon,48779,48819,48780,48820 
NW_003871070.1,BestRefSeq,exon,52047,52203,52048,52204 
NW_003871070.1,BestRefSeq,exon,55624,55787,55625,55788 
NW_003871070.1,BestRefSeq,exon,62879,62960,62880,62961 
NW_003871070.1,BestRefSeq,exon,69706,69775,69707,69776 
NW_003871070.1,BestRefSeq,exon,71714,71741,71715,71742 
NW_003871070.1,BestRefSeq,exon,72560,72602,72561,72603 
NW_003871070.1,BestRefSeq,exon,74997,75081,74998,75082 
NW_003871070.1,BestRefSeq,exon,75525,75556,75526,75557 
NW_003871070.1,BestRefSeq,exon,78555,78631,78556,78632 
NW_003871070.1,BestRefSeq,exon,79455,79538,79456,79539 
NW_003871070.1,BestRefSeq,exon,82550,82705,82551,82706 
NW_003871070.1,BestRefSeq,exon,87521,90442,87522,90443 
NW_003871070.1,BestRefSeq,CDS,8214,8260,8215,8261 
NW_003871070.1,BestRefSeq,CDS,32564,32629,32565,32630 
NW_003871070.1,BestRefSeq,CDS,36829,36878,36830,36879 
NW_003871070.1,BestRefSeq,CDS,48779,48819,48780,48820 
NW_003871070.1,BestRefSeq,CDS,52047,52203,52048,52204 
NW_003871070.1,BestRefSeq,CDS,55624,55787,55625,55788 
NW_003871070.1,BestRefSeq,CDS,62879,62960,62880,62961 
NW_003871070.1,BestRefSeq,CDS,69706,69775,69707,69776 
NW_003871070.1,BestRefSeq,CDS,71714,71741,71715,71742 
NW_003871070.1,BestRefSeq,CDS,72560,72602,72561,72603 
NW_003871070.1,BestRefSeq,CDS,74997,75081,74998,75082 
NW_003871070.1,BestRefSeq,CDS,75525,75556,75526,75557 
NW_003871070.1,BestRefSeq,CDS,78555,78631,78556,78632 
NW_003871070.1,BestRefSeq,CDS,79455,79538,79456,79539 
NW_003871070.1,BestRefSeq,CDS,82550,82705,82551,82706 
NW_003871070.1,BestRefSeq,CDS,87521,87640,87522,87641 
NW_003871070.1,BestRefSeq,mRNA,8043,90442,8044,90443 
NW_003871070.1,BestRefSeq,exon,8043,8260,8044,8261 
NW_003871070.1,BestRefSeq,exon,32564,32629,32565,32630 
NW_003871070.1,BestRefSeq,exon,36829,36878,36830,36879 
NW_003871070.1,BestRefSeq,exon,48779,48819,48780,48820 
NW_003871070.1,BestRefSeq,exon,52047,52203,52048,52204 
NW_003871070.1,BestRefSeq,exon,55624,55787,55625,55788 
NW_003871070.1,BestRefSeq,exon,62879,62960,62880,62961 
NW_003871070.1,BestRefSeq,exon,69706,69775,69707,69776 
NW_003871070.1,BestRefSeq,exon,71714,71741,71715,71742 
NW_003871070.1,BestRefSeq,exon,72560,72602,72561,72603 
NW_003871070.1,BestRefSeq,exon,74997,75081,74998,75082 
NW_003871070.1,BestRefSeq,exon,75525,75556,75526,75557 
NW_003871070.1,BestRefSeq,exon,78555,78631,78556,78632 
NW_003871070.1,BestRefSeq,exon,79455,79538,79456,79539 
NW_003871070.1,BestRefSeq,exon,87521,90442,87522,90443 
NW_003871070.1,BestRefSeq,CDS,8214,8260,8215,8261 
NW_003871070.1,BestRefSeq,CDS,32564,32629,32565,32630 
NW_003871070.1,BestRefSeq,CDS,36829,36878,36830,36879 
NW_003871070.1,BestRefSeq,CDS,48779,48819,48780,48820 
NW_003871070.1,BestRefSeq,CDS,52047,52203,52048,52204 
NW_003871070.1,BestRefSeq,CDS,55624,55787,55625,55788 
NW_003871070.1,BestRefSeq,CDS,62879,62960,62880,62961 
NW_003871070.1,BestRefSeq,CDS,69706,69775,69707,69776 
NW_003871070.1,BestRefSeq,CDS,71714,71741,71715,71742 
NW_003871070.1,BestRefSeq,CDS,72560,72602,72561,72603 
NW_003871070.1,BestRefSeq,CDS,74997,75081,74998,75082 
NW_003871070.1,BestRefSeq,CDS,75525,75556,75526,75557 
NW_003871070.1,BestRefSeq,CDS,78555,78631,78556,78632 
NW_003871070.1,BestRefSeq,CDS,79455,79538,79456,79539 
NW_003871070.1,BestRefSeq,CDS,87521,87640,87522,87641 
NW_003871070.1,BestRefSeq,mRNA,8043,90442,8044,90443 
NW_003871070.1,BestRefSeq,exon,8043,8260,8044,8261 
NW_003871070.1,BestRefSeq,exon,32564,32629,32565,32630 
NW_003871070.1,BestRefSeq,exon,36829,36878,36830,36879 
NW_003871070.1,BestRefSeq,exon,48779,48819,48780,48820 
NW_003871070.1,BestRefSeq,exon,52047,52191,52048,52192 
NW_003871070.1,BestRefSeq,exon,64281,64292,64282,64293 
NW_003871070.1,BestRefSeq,exon,69706,69775,69707,69776 
NW_003871070.1,BestRefSeq,exon,71714,71741,71715,71742 
NW_003871070.1,BestRefSeq,exon,72560,72602,72561,72603 
NW_003871070.1,BestRefSeq,exon,74997,75081,74998,75082 
NW_003871070.1,BestRefSeq,exon,75525,75556,75526,75557 
NW_003871070.1,BestRefSeq,exon,78555,78631,78556,78632 
NW_003871070.1,BestRefSeq,exon,79455,79538,79456,79539 
NW_003871070.1,BestRefSeq,exon,87521,90442,87522,90443 
NW_003871070.1,BestRefSeq,CDS,8214,8260,8215,8261 
NW_003871070.1,BestRefSeq,CDS,32564,32629,32565,32630 
NW_003871070.1,BestRefSeq,CDS,36829,36878,36830,36879 
NW_003871070.1,BestRefSeq,CDS,48779,48819,48780,48820 
NW_003871070.1,BestRefSeq,CDS,52047,52191,52048,52192 
NW_003871070.1,BestRefSeq,CDS,64281,64292,64282,64293 
NW_003871070.1,BestRefSeq,CDS,69706,69775,69707,69776 
NW_003871070.1,BestRefSeq,CDS,71714,71741,71715,71742 
NW_003871070.1,BestRefSeq,CDS,72560,72602,72561,72603 
NW_003871070.1,BestRefSeq,CDS,74997,75081,74998,75082 
NW_003871070.1,BestRefSeq,CDS,75525,75556,75526,75557 
NW_003871070.1,BestRefSeq,CDS,78555,78631,78556,78632 
NW_003871070.1,BestRefSeq,CDS,79455,79538,79456,79539 
NW_003871070.1,BestRefSeq,CDS,87521,87640,87522,87641 
NW_003871070.1,BestRefSeq,gene,74322,149898,74323,149899 
NW_003871070.1,BestRefSeq,transcript,74322,149898,74323,149899 
NW_003871070.1,BestRefSeq,exon,149621,149898,149622,149899 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146030,145966,146031 
NW_003871070.1,BestRefSeq,exon,75985,76039,75986,76040 
NW_003871070.1,BestRefSeq,exon,74322,75693,74323,75694 
NW_003871070.1,BestRefSeq,mRNA,115852,149333,115853,149334 
NW_003871070.1,BestRefSeq,exon,148861,149333,148862,149334 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146030,145966,146031 
NW_003871070.1,BestRefSeq,exon,124237,124287,124238,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115852,123416,115853,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,BestRefSeq,mRNA,115852,149333,115853,149334 
NW_003871070.1,BestRefSeq,exon,148861,149333,148862,149334 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146030,145966,146031 
NW_003871070.1,BestRefSeq,exon,142733,142786,142734,142787 
NW_003871070.1,BestRefSeq,exon,124237,124287,124238,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115852,123416,115853,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,BestRefSeq,mRNA,115852,149333,115853,149334 
NW_003871070.1,BestRefSeq,exon,148861,149333,148862,149334 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146057,145966,146058 
NW_003871070.1,BestRefSeq,exon,124237,124287,124238,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115852,123416,115853,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,BestRefSeq,mRNA,115852,149333,115853,149334 
NW_003871070.1,BestRefSeq,exon,148861,149333,148862,149334 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146057,145966,146058 
NW_003871070.1,BestRefSeq,exon,128047,128197,128048,128198 
NW_003871070.1,BestRefSeq,exon,124237,124287,124238,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115852,123416,115853,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,BestRefSeq,mRNA,115852,149333,115853,149334 
NW_003871070.1,BestRefSeq,exon,148861,149333,148862,149334 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146057,145966,146058 
NW_003871070.1,BestRefSeq,exon,144324,144443,144325,144444 
NW_003871070.1,BestRefSeq,exon,124237,124287,124238,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115852,123416,115853,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,BestRefSeq,mRNA,115852,148991,115853,148992 
NW_003871070.1,BestRefSeq,exon,148791,148991,148792,148992 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146030,145966,146031 
NW_003871070.1,BestRefSeq,exon,128047,128197,128048,128198 
NW_003871070.1,BestRefSeq,exon,124237,124287,124238,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115852,123416,115853,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,BestRefSeq,mRNA,115854,149898,115855,149899 
NW_003871070.1,BestRefSeq,exon,149621,149898,149622,149899 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146030,145966,146031 
NW_003871070.1,BestRefSeq,exon,128047,128197,128048,128198 
NW_003871070.1,BestRefSeq,exon,124237,124287,124238,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115854,121723,115855,121724 
NW_003871070.1,BestRefSeq,CDS,118839,121700,118840,121701 
NW_003871070.1,BestRefSeq,mRNA,115854,149898,115855,149899 
NW_003871070.1,BestRefSeq,exon,149621,149898,149622,149899 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146030,145966,146031 
NW_003871070.1,BestRefSeq,exon,128047,128197,128048,128198 
NW_003871070.1,BestRefSeq,exon,124215,124287,124216,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115854,123416,115855,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,BestRefSeq,mRNA,115854,149898,115855,149899 
NW_003871070.1,BestRefSeq,exon,149621,149898,149622,149899 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146057,145966,146058 
NW_003871070.1,BestRefSeq,exon,128047,128197,128048,128198 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115854,123416,115855,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,BestRefSeq,mRNA,115854,149557,115855,149558 
NW_003871070.1,BestRefSeq,exon,149495,149557,149496,149558 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146030,145966,146031 
NW_003871070.1,BestRefSeq,exon,124215,124287,124216,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115854,123416,115855,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,BestRefSeq,mRNA,115854,149557,115855,149558 
NW_003871070.1,BestRefSeq,exon,149495,149557,149496,149558 
NW_003871070.1,BestRefSeq,exon,146943,147027,146944,147028 
NW_003871070.1,BestRefSeq,exon,145965,146057,145966,146058 
NW_003871070.1,BestRefSeq,exon,124215,124287,124216,124288 
NW_003871070.1,BestRefSeq,exon,123566,123689,123567,123690 
NW_003871070.1,BestRefSeq,exon,115854,123416,115855,123417 
NW_003871070.1,BestRefSeq,CDS,118839,123290,118840,123291 
NW_003871070.1,Curated Genomic,pseudogene,89378,90439,89379,90440 
NW_003871070.1,Curated Genomic,pseudogene,166763,166864,166764,166865 
NW_003871070.1,Curated Genomic,exon,166763,166864,166764,166865 
NW_003871070.1,RefSeq,match,0,97914,1,97915 
NW_003871070.1,RefSeq,match,72322,155393,72323,155394 
NW_003871070.1,RefSeq,match,89278,90440,89279,90441 
NW_003871070.1,RefSeq,match,166663,166964,166664,166965 
