sequence_id,refseq,region,start_index,end_index,start,end
NW_003571056.1,BestRefSeq,exon,16282,16319,16283,16320 
NW_003571056.1,BestRefSeq,exon,16145,16182,16146,16183 
NW_003571056.1,BestRefSeq,exon,15191,15446,15192,15447 
NW_003571056.1,BestRefSeq,CDS,38110,38143,38111,38144 
NW_003571056.1,BestRefSeq,CDS,33063,33098,33064,33099 
NW_003571056.1,BestRefSeq,CDS,32672,32956,32673,32957 
NW_003571056.1,BestRefSeq,CDS,25776,25814,25777,25815 
NW_003571056.1,BestRefSeq,CDS,16535,16562,16536,16563 
NW_003571056.1,BestRefSeq,CDS,16282,16319,16283,16320 
NW_003571056.1,BestRefSeq,CDS,16145,16182,16146,16183 
NW_003571056.1,BestRefSeq,CDS,15327,15446,15328,15447 
NW_003571056.1,BestRefSeq,mRNA,15191,38263,15192,38264 
NW_003571056.1,BestRefSeq,exon,38110,38263,38111,38264 
NW_003571056.1,BestRefSeq,exon,33063,33098,33064,33099 
NW_003571056.1,BestRefSeq,exon,32672,32956,32673,32957 
NW_003571056.1,BestRefSeq,exon,25776,25814,25777,25815 
NW_003571056.1,BestRefSeq,exon,16643,16735,16644,16736 
NW_003571056.1,BestRefSeq,exon,16535,16562,16536,16563 
NW_003571056.1,BestRefSeq,exon,16282,16319,16283,16320 
NW_003571056.1,BestRefSeq,exon,16145,16182,16146,16183 
NW_003571056.1,BestRefSeq,exon,15191,15446,15192,15447 
NW_003571056.1,BestRefSeq,CDS,38110,38143,38111,38144 
NW_003571056.1,BestRefSeq,CDS,33063,33098,33064,33099 
NW_003571056.1,BestRefSeq,CDS,32672,32956,32673,32957 
NW_003571056.1,BestRefSeq,CDS,25776,25814,25777,25815 
NW_003571056.1,BestRefSeq,CDS,16643,16735,16644,16736 
NW_003571056.1,BestRefSeq,CDS,16535,16562,16536,16563 
NW_003571056.1,BestRefSeq,CDS,16282,16319,16283,16320 
NW_003571056.1,BestRefSeq,CDS,16145,16182,16146,16183 
NW_003571056.1,BestRefSeq,CDS,15327,15446,15328,15447 
NW_003571056.1,BestRefSeq,gene,44261,55746,44262,55747 
NW_003571056.1,BestRefSeq,mRNA,44261,55746,44262,55747 
NW_003571056.1,BestRefSeq,exon,55688,55746,55689,55747 
NW_003571056.1,BestRefSeq,exon,50247,50282,50248,50283 
NW_003571056.1,BestRefSeq,exon,49188,49478,49189,49479 
NW_003571056.1,BestRefSeq,exon,48284,48580,48285,48581 
NW_003571056.1,BestRefSeq,exon,44261,44526,44262,44527 
NW_003571056.1,BestRefSeq,CDS,55688,55721,55689,55722 
NW_003571056.1,BestRefSeq,CDS,50247,50282,50248,50283 
NW_003571056.1,BestRefSeq,CDS,49188,49478,49189,49479 
NW_003571056.1,BestRefSeq,CDS,48284,48580,48285,48581 
NW_003571056.1,BestRefSeq,CDS,44369,44526,44370,44527 
NW_003571056.1,BestRefSeq,mRNA,44261,50925,44262,50926 
NW_003571056.1,BestRefSeq,exon,50582,50925,50583,50926 
NW_003571056.1,BestRefSeq,exon,50247,50282,50248,50283 
NW_003571056.1,BestRefSeq,exon,49188,49478,49189,49479 
NW_003571056.1,BestRefSeq,exon,48284,48580,48285,48581 
NW_003571056.1,BestRefSeq,exon,44261,44526,44262,44527 
NW_003571056.1,BestRefSeq,CDS,50582,50639,50583,50640 
NW_003571056.1,BestRefSeq,CDS,50247,50282,50248,50283 
NW_003571056.1,BestRefSeq,CDS,49188,49478,49189,49479 
NW_003571056.1,BestRefSeq,CDS,48284,48580,48285,48581 
NW_003571056.1,BestRefSeq,CDS,44369,44526,44370,44527 
NW_003571056.1,BestRefSeq,gene,69045,77112,69046,77113 
NW_003571056.1,BestRefSeq,mRNA,69045,77112,69046,77113 
NW_003571056.1,BestRefSeq,exon,77074,77112,77075,77113 
NW_003571056.1,BestRefSeq,exon,75159,75354,75160,75355 
NW_003571056.1,BestRefSeq,exon,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,exon,70249,70530,70250,70531 
NW_003571056.1,BestRefSeq,exon,69045,69734,69046,69735 
NW_003571056.1,BestRefSeq,CDS,75159,75195,75160,75196 
NW_003571056.1,BestRefSeq,CDS,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,CDS,70249,70530,70250,70531 
NW_003571056.1,BestRefSeq,CDS,69598,69734,69599,69735 
NW_003571056.1,BestRefSeq,mRNA,69045,77112,69046,77113 
NW_003571056.1,BestRefSeq,exon,77074,77112,77075,77113 
NW_003571056.1,BestRefSeq,exon,75159,75354,75160,75355 
NW_003571056.1,BestRefSeq,exon,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,exon,69045,70530,69046,70531 
NW_003571056.1,BestRefSeq,CDS,75159,75195,75160,75196 
NW_003571056.1,BestRefSeq,CDS,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,CDS,70055,70530,70056,70531 
NW_003571056.1,BestRefSeq,mRNA,69045,77112,69046,77113 
NW_003571056.1,BestRefSeq,exon,77074,77112,77075,77113 
NW_003571056.1,BestRefSeq,exon,75159,75354,75160,75355 
NW_003571056.1,BestRefSeq,exon,74151,74183,74152,74184 
NW_003571056.1,BestRefSeq,exon,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,exon,70249,70530,70250,70531 
NW_003571056.1,BestRefSeq,exon,69045,69734,69046,69735 
NW_003571056.1,BestRefSeq,CDS,75159,75195,75160,75196 
NW_003571056.1,BestRefSeq,CDS,74151,74183,74152,74184 
NW_003571056.1,BestRefSeq,CDS,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,CDS,70249,70530,70250,70531 
NW_003571056.1,BestRefSeq,CDS,69598,69734,69599,69735 
NW_003571056.1,BestRefSeq,mRNA,69045,77112,69046,77113 
NW_003571056.1,BestRefSeq,exon,77074,77112,77075,77113 
NW_003571056.1,BestRefSeq,exon,75159,75354,75160,75355 
NW_003571056.1,BestRefSeq,exon,74151,74183,74152,74184 
NW_003571056.1,BestRefSeq,exon,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,exon,69045,70530,69046,70531 
NW_003571056.1,BestRefSeq,CDS,75159,75195,75160,75196 
NW_003571056.1,BestRefSeq,CDS,74151,74183,74152,74184 
NW_003571056.1,BestRefSeq,CDS,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,CDS,70055,70530,70056,70531 
NW_003571056.1,BestRefSeq,mRNA,69045,77112,69046,77113 
NW_003571056.1,BestRefSeq,exon,77074,77112,77075,77113 
NW_003571056.1,BestRefSeq,exon,75159,75354,75160,75355 
NW_003571056.1,BestRefSeq,exon,74151,74183,74152,74184 
NW_003571056.1,BestRefSeq,exon,73993,74004,73994,74005 
NW_003571056.1,BestRefSeq,exon,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,exon,70249,70530,70250,70531 
NW_003571056.1,BestRefSeq,exon,69045,69734,69046,69735 
NW_003571056.1,BestRefSeq,CDS,75159,75195,75160,75196 
NW_003571056.1,BestRefSeq,CDS,74151,74183,74152,74184 
NW_003571056.1,BestRefSeq,CDS,73993,74004,73994,74005 
NW_003571056.1,BestRefSeq,CDS,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,CDS,70249,70530,70250,70531 
NW_003571056.1,BestRefSeq,CDS,69598,69734,69599,69735 
NW_003571056.1,BestRefSeq,mRNA,69045,77112,69046,77113 
NW_003571056.1,BestRefSeq,exon,77074,77112,77075,77113 
NW_003571056.1,BestRefSeq,exon,75159,75354,75160,75355 
NW_003571056.1,BestRefSeq,exon,74151,74183,74152,74184 
NW_003571056.1,BestRefSeq,exon,73993,74004,73994,74005 
NW_003571056.1,BestRefSeq,exon,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,exon,69045,70530,69046,70531 
NW_003571056.1,BestRefSeq,CDS,75159,75195,75160,75196 
NW_003571056.1,BestRefSeq,CDS,74151,74183,74152,74184 
NW_003571056.1,BestRefSeq,CDS,73993,74004,73994,74005 
NW_003571056.1,BestRefSeq,CDS,71261,71563,71262,71564 
NW_003571056.1,BestRefSeq,CDS,70055,70530,70056,70531 
NW_003571056.1,BestRefSeq,gene,77275,81987,77276,81988 
NW_003571056.1,BestRefSeq,mRNA,77275,81987,77276,81988 
NW_003571056.1,BestRefSeq,exon,77275,77308,77276,77309 
NW_003571056.1,BestRefSeq,exon,77534,77608,77535,77609 
NW_003571056.1,BestRefSeq,exon,80353,80430,80354,80431 
NW_003571056.1,BestRefSeq,exon,81230,81987,81231,81988 
NW_003571056.1,BestRefSeq,CDS,77299,77308,77300,77309 
NW_003571056.1,BestRefSeq,CDS,77534,77608,77535,77609 
NW_003571056.1,BestRefSeq,CDS,80353,80430,80354,80431 
NW_003571056.1,BestRefSeq,CDS,81230,81321,81231,81322 
NW_003571056.1,BestRefSeq,gene,81439,90149,81440,90150 
NW_003571056.1,BestRefSeq,mRNA,81439,90149,81440,90150 
NW_003571056.1,BestRefSeq,exon,89739,90149,89740,90150 
NW_003571056.1,BestRefSeq,exon,88934,89192,88935,89193 
NW_003571056.1,BestRefSeq,exon,84546,84616,84547,84617 
NW_003571056.1,BestRefSeq,exon,82745,82814,82746,82815 
NW_003571056.1,BestRefSeq,exon,82445,82663,82446,82664 
NW_003571056.1,BestRefSeq,exon,81439,81588,81440,81589 
NW_003571056.1,BestRefSeq,CDS,89739,89761,89740,89762 
NW_003571056.1,BestRefSeq,CDS,88934,89192,88935,89193 
NW_003571056.1,BestRefSeq,CDS,84546,84616,84547,84617 
NW_003571056.1,BestRefSeq,CDS,82745,82814,82746,82815 
NW_003571056.1,BestRefSeq,CDS,82445,82663,82446,82664 
NW_003571056.1,BestRefSeq,CDS,81469,81588,81470,81589 
NW_003571056.1,BestRefSeq,mRNA,81439,89566,81440,89567 
NW_003571056.1,BestRefSeq,exon,89532,89566,89533,89567 
NW_003571056.1,BestRefSeq,exon,88934,89192,88935,89193 
NW_003571056.1,BestRefSeq,exon,84546,84616,84547,84617 
NW_003571056.1,BestRefSeq,exon,82745,82814,82746,82815 
NW_003571056.1,BestRefSeq,exon,82445,82663,82446,82664 
NW_003571056.1,BestRefSeq,exon,81439,81588,81440,81589 
NW_003571056.1,BestRefSeq,CDS,88934,89188,88935,89189 
NW_003571056.1,BestRefSeq,CDS,84546,84616,84547,84617 
NW_003571056.1,BestRefSeq,CDS,82745,82814,82746,82815 
NW_003571056.1,BestRefSeq,CDS,82445,82663,82446,82664 
NW_003571056.1,BestRefSeq,CDS,81469,81588,81470,81589 
NW_003571056.1,BestRefSeq,gene,90246,106256,90247,106257 
NW_003571056.1,BestRefSeq,mRNA,90246,106256,90247,106257 
NW_003571056.1,BestRefSeq,exon,90246,90289,90247,90290 
NW_003571056.1,BestRefSeq,exon,92763,92947,92764,92948 
NW_003571056.1,BestRefSeq,exon,93065,93125,93066,93126 
NW_003571056.1,BestRefSeq,exon,96351,96434,96352,96435 
NW_003571056.1,BestRefSeq,exon,96988,97085,96989,97086 
NW_003571056.1,BestRefSeq,exon,97945,98051,97946,98052 
NW_003571056.1,BestRefSeq,exon,98240,98409,98241,98410 
NW_003571056.1,BestRefSeq,exon,98990,99147,98991,99148 
NW_003571056.1,BestRefSeq,exon,101015,101104,101016,101105 
NW_003571056.1,BestRefSeq,exon,102560,102687,102561,102688 
NW_003571056.1,BestRefSeq,exon,102792,102864,102793,102865 
NW_003571056.1,BestRefSeq,exon,103544,103672,103545,103673 
NW_003571056.1,BestRefSeq,exon,103759,103857,103760,103858 
NW_003571056.1,BestRefSeq,exon,105850,106256,105851,106257 
NW_003571056.1,BestRefSeq,CDS,92771,92947,92772,92948 
NW_003571056.1,BestRefSeq,CDS,93065,93125,93066,93126 
NW_003571056.1,BestRefSeq,CDS,96351,96434,96352,96435 
NW_003571056.1,BestRefSeq,CDS,96988,97085,96989,97086 
NW_003571056.1,BestRefSeq,CDS,97945,98051,97946,98052 
NW_003571056.1,BestRefSeq,CDS,98240,98409,98241,98410 
NW_003571056.1,BestRefSeq,CDS,98990,99147,98991,99148 
NW_003571056.1,BestRefSeq,CDS,101015,101104,101016,101105 
NW_003571056.1,BestRefSeq,CDS,102560,102687,102561,102688 
NW_003571056.1,BestRefSeq,CDS,102792,102864,102793,102865 
NW_003571056.1,BestRefSeq,CDS,103544,103672,103545,103673 
NW_003571056.1,BestRefSeq,CDS,103759,103857,103760,103858 
NW_003571056.1,BestRefSeq,CDS,105850,105975,105851,105976 
NW_003571056.1,BestRefSeq,gene,112590,130531,112591,130532 
NW_003571056.1,BestRefSeq,mRNA,112590,130531,112591,130532 
NW_003571056.1,BestRefSeq,exon,112590,112821,112591,112822 
NW_003571056.1,BestRefSeq,exon,117777,117851,117778,117852 
NW_003571056.1,BestRefSeq,exon,117967,118034,117968,118035 
NW_003571056.1,BestRefSeq,exon,118290,118364,118291,118365 
NW_003571056.1,BestRefSeq,exon,118508,118597,118509,118598 
NW_003571056.1,BestRefSeq,exon,118854,118982,118855,118983 
NW_003571056.1,BestRefSeq,exon,119085,119180,119086,119181 
NW_003571056.1,BestRefSeq,exon,120446,120665,120447,120666 
NW_003571056.1,BestRefSeq,exon,120758,120891,120759,120892 
NW_003571056.1,BestRefSeq,exon,121449,121505,121450,121506 
NW_003571056.1,BestRefSeq,exon,122995,123382,122996,123383 
NW_003571056.1,BestRefSeq,exon,123467,123590,123468,123591 
NW_003571056.1,BestRefSeq,exon,124407,124605,124408,124606 
NW_003571056.1,BestRefSeq,exon,127075,127174,127076,127175 
NW_003571056.1,BestRefSeq,exon,127277,127475,127278,127476 
NW_003571056.1,BestRefSeq,exon,127716,127848,127717,127849 
NW_003571056.1,BestRefSeq,exon,128564,128689,128565,128690 
NW_003571056.1,BestRefSeq,exon,130159,130531,130160,130532 
NW_003571056.1,BestRefSeq,CDS,117827,117851,117828,117852 
NW_003571056.1,BestRefSeq,CDS,117967,118034,117968,118035 
NW_003571056.1,BestRefSeq,CDS,118290,118364,118291,118365 
NW_003571056.1,BestRefSeq,CDS,118508,118597,118509,118598 
NW_003571056.1,BestRefSeq,CDS,118854,118982,118855,118983 
NW_003571056.1,BestRefSeq,CDS,119085,119180,119086,119181 
NW_003571056.1,BestRefSeq,CDS,120446,120665,120447,120666 
NW_003571056.1,BestRefSeq,CDS,120758,120891,120759,120892 
NW_003571056.1,BestRefSeq,CDS,121449,121505,121450,121506 
NW_003571056.1,BestRefSeq,CDS,122995,123382,122996,123383 
NW_003571056.1,BestRefSeq,CDS,123467,123590,123468,123591 
NW_003571056.1,BestRefSeq,CDS,124407,124605,124408,124606 
NW_003571056.1,BestRefSeq,CDS,127075,127174,127076,127175 
NW_003571056.1,BestRefSeq,CDS,127277,127475,127278,127476 
NW_003571056.1,BestRefSeq,CDS,127716,127848,127717,127849 
NW_003571056.1,BestRefSeq,CDS,128564,128689,128565,128690 
NW_003571056.1,BestRefSeq,CDS,130159,130257,130160,130258 
NW_003571056.1,BestRefSeq,gene,130011,134571,130012,134572 
NW_003571056.1,BestRefSeq,mRNA,130011,134571,130012,134572 
NW_003571056.1,BestRefSeq,exon,134414,134571,134415,134572 
NW_003571056.1,BestRefSeq,exon,133132,133311,133133,133312 
NW_003571056.1,BestRefSeq,exon,131613,131875,131614,131876 
NW_003571056.1,BestRefSeq,exon,130011,130790,130012,130791 
NW_003571056.1,BestRefSeq,CDS,134414,134545,134415,134546 
NW_003571056.1,BestRefSeq,CDS,133132,133311,133133,133312 
NW_003571056.1,BestRefSeq,CDS,131613,131875,131614,131876 
NW_003571056.1,BestRefSeq,CDS,130571,130790,130572,130791 
NW_003571056.1,BestRefSeq,gene,134958,147966,134959,147967 
NW_003571056.1,BestRefSeq,mRNA,134958,147966,134959,147967 
NW_003571056.1,BestRefSeq,exon,147846,147966,147847,147967 
NW_003571056.1,BestRefSeq,exon,146751,146964,146752,146965 
NW_003571056.1,BestRefSeq,exon,144362,144510,144363,144511 
NW_003571056.1,BestRefSeq,exon,143286,143518,143287,143519 
NW_003571056.1,BestRefSeq,exon,143009,143130,143010,143131 
NW_003571056.1,BestRefSeq,exon,140265,140412,140266,140413 
NW_003571056.1,BestRefSeq,exon,139280,139447,139281,139448 
NW_003571056.1,BestRefSeq,exon,138568,138731,138569,138732 
NW_003571056.1,BestRefSeq,exon,137878,138004,137879,138005 
NW_003571056.1,BestRefSeq,exon,137518,137615,137519,137616 
NW_003571056.1,BestRefSeq,exon,136950,137133,136951,137134 
NW_003571056.1,BestRefSeq,exon,135979,136109,135980,136110 
NW_003571056.1,BestRefSeq,exon,135727,135882,135728,135883 
NW_003571056.1,BestRefSeq,exon,135316,135394,135317,135395 
NW_003571056.1,BestRefSeq,exon,134958,135223,134959,135224 
NW_003571056.1,BestRefSeq,CDS,147846,147924,147847,147925 
NW_003571056.1,BestRefSeq,CDS,146751,146964,146752,146965 
NW_003571056.1,BestRefSeq,CDS,144362,144510,144363,144511 
NW_003571056.1,BestRefSeq,CDS,143286,143518,143287,143519 
NW_003571056.1,BestRefSeq,CDS,143009,143130,143010,143131 
NW_003571056.1,BestRefSeq,CDS,140265,140412,140266,140413 
NW_003571056.1,BestRefSeq,CDS,139280,139447,139281,139448 
NW_003571056.1,BestRefSeq,CDS,138568,138731,138569,138732 
NW_003571056.1,BestRefSeq,CDS,137878,138004,137879,138005 
NW_003571056.1,BestRefSeq,CDS,137518,137615,137519,137616 
NW_003571056.1,BestRefSeq,CDS,136950,137133,136951,137134 
NW_003571056.1,BestRefSeq,CDS,135979,136109,135980,136110 
NW_003571056.1,BestRefSeq,CDS,135727,135882,135728,135883 
NW_003571056.1,BestRefSeq,CDS,135316,135394,135317,135395 
NW_003571056.1,BestRefSeq,CDS,135155,135223,135156,135224 
NW_003571056.1,BestRefSeq,mRNA,134958,147966,134959,147967 
NW_003571056.1,BestRefSeq,exon,147846,147966,147847,147967 
NW_003571056.1,BestRefSeq,exon,146751,146982,146752,146983 
NW_003571056.1,BestRefSeq,exon,144362,144510,144363,144511 
NW_003571056.1,BestRefSeq,exon,143286,143518,143287,143519 
NW_003571056.1,BestRefSeq,exon,143009,143130,143010,143131 
NW_003571056.1,BestRefSeq,exon,140265,140412,140266,140413 
NW_003571056.1,BestRefSeq,exon,139280,139447,139281,139448 
NW_003571056.1,BestRefSeq,exon,138568,138731,138569,138732 
NW_003571056.1,BestRefSeq,exon,137878,138004,137879,138005 
NW_003571056.1,BestRefSeq,exon,137518,137615,137519,137616 
NW_003571056.1,BestRefSeq,exon,136950,137133,136951,137134 
NW_003571056.1,BestRefSeq,exon,135979,136109,135980,136110 
NW_003571056.1,BestRefSeq,exon,135727,135882,135728,135883 
NW_003571056.1,BestRefSeq,exon,135316,135394,135317,135395 
NW_003571056.1,BestRefSeq,exon,134958,135223,134959,135224 
NW_003571056.1,BestRefSeq,CDS,147846,147924,147847,147925 
NW_003571056.1,BestRefSeq,CDS,146751,146982,146752,146983 
NW_003571056.1,BestRefSeq,CDS,144362,144510,144363,144511 
NW_003571056.1,BestRefSeq,CDS,143286,143518,143287,143519 
NW_003571056.1,BestRefSeq,CDS,143009,143130,143010,143131 
NW_003571056.1,BestRefSeq,CDS,140265,140412,140266,140413 
NW_003571056.1,BestRefSeq,CDS,139280,139447,139281,139448 
NW_003571056.1,BestRefSeq,CDS,138568,138731,138569,138732 
NW_003571056.1,BestRefSeq,CDS,137878,138004,137879,138005 
NW_003571056.1,BestRefSeq,CDS,137518,137615,137519,137616 
NW_003571056.1,BestRefSeq,CDS,136950,137133,136951,137134 
NW_003571056.1,BestRefSeq,CDS,135979,136109,135980,136110 
NW_003571056.1,BestRefSeq,CDS,135727,135882,135728,135883 
NW_003571056.1,BestRefSeq,CDS,135316,135394,135317,135395 
NW_003571056.1,BestRefSeq,CDS,135155,135223,135156,135224 
NW_003571056.1,BestRefSeq,gene,148221,164543,148222,164544 
NW_003571056.1,BestRefSeq,mRNA,148221,164543,148222,164544 
NW_003571056.1,BestRefSeq,exon,164301,164543,164302,164544 
NW_003571056.1,BestRefSeq,exon,163183,163312,163184,163313 
NW_003571056.1,BestRefSeq,exon,158516,158675,158517,158676 
NW_003571056.1,BestRefSeq,exon,155602,155962,155603,155963 
NW_003571056.1,BestRefSeq,exon,153594,153770,153595,153771 
NW_003571056.1,BestRefSeq,exon,148221,149237,148222,149238 
NW_003571056.1,BestRefSeq,CDS,163183,163296,163184,163297 
NW_003571056.1,BestRefSeq,CDS,158516,158675,158517,158676 
NW_003571056.1,BestRefSeq,CDS,155602,155962,155603,155963 
NW_003571056.1,BestRefSeq,CDS,153594,153770,153595,153771 
NW_003571056.1,BestRefSeq,CDS,148850,149237,148851,149238 
NW_003571056.1,BestRefSeq,mRNA,148221,164543,148222,164544 
NW_003571056.1,BestRefSeq,exon,164301,164543,164302,164544 
NW_003571056.1,BestRefSeq,exon,163399,163477,163400,163478 
NW_003571056.1,BestRefSeq,exon,163183,163312,163184,163313 
NW_003571056.1,BestRefSeq,exon,158516,158675,158517,158676 
NW_003571056.1,BestRefSeq,exon,155602,155962,155603,155963 
NW_003571056.1,BestRefSeq,exon,153594,153770,153595,153771 
NW_003571056.1,BestRefSeq,exon,148221,149237,148222,149238 
NW_003571056.1,BestRefSeq,CDS,163183,163296,163184,163297 
NW_003571056.1,BestRefSeq,CDS,158516,158675,158517,158676 
NW_003571056.1,BestRefSeq,CDS,155602,155962,155603,155963 
NW_003571056.1,BestRefSeq,CDS,153594,153770,153595,153771 
NW_003571056.1,BestRefSeq,CDS,148850,149237,148851,149238 
NW_003571056.1,BestRefSeq,mRNA,148221,164543,148222,164544 
NW_003571056.1,BestRefSeq,exon,164301,164543,164302,164544 
NW_003571056.1,BestRefSeq,exon,163399,163477,163400,163478 
NW_003571056.1,BestRefSeq,exon,163183,163312,163184,163313 
NW_003571056.1,BestRefSeq,exon,162155,162281,162156,162282 
NW_003571056.1,BestRefSeq,exon,158516,158675,158517,158676 
NW_003571056.1,BestRefSeq,exon,155602,155962,155603,155963 
NW_003571056.1,BestRefSeq,exon,153594,153770,153595,153771 
NW_003571056.1,BestRefSeq,exon,148221,149237,148222,149238 
NW_003571056.1,BestRefSeq,CDS,163399,163474,163400,163475 
NW_003571056.1,BestRefSeq,CDS,163183,163312,163184,163313 
NW_003571056.1,BestRefSeq,CDS,162155,162281,162156,162282 
NW_003571056.1,BestRefSeq,CDS,158516,158675,158517,158676 
NW_003571056.1,BestRefSeq,CDS,155602,155962,155603,155963 
NW_003571056.1,BestRefSeq,CDS,153594,153770,153595,153771 
NW_003571056.1,BestRefSeq,CDS,148850,149237,148851,149238 
NW_003571056.1,BestRefSeq,mRNA,153089,164543,153090,164544 
NW_003571056.1,BestRefSeq,exon,164301,164543,164302,164544 
NW_003571056.1,BestRefSeq,exon,163399,163477,163400,163478 
NW_003571056.1,BestRefSeq,exon,163183,163312,163184,163313 
NW_003571056.1,BestRefSeq,exon,162155,162281,162156,162282 
NW_003571056.1,BestRefSeq,exon,158516,158675,158517,158676 
NW_003571056.1,BestRefSeq,exon,155602,155962,155603,155963 
NW_003571056.1,BestRefSeq,exon,153089,153770,153090,153771 
NW_003571056.1,BestRefSeq,CDS,163399,163474,163400,163475 
NW_003571056.1,BestRefSeq,CDS,163183,163312,163184,163313 
NW_003571056.1,BestRefSeq,CDS,162155,162281,162156,162282 
NW_003571056.1,BestRefSeq,CDS,158516,158675,158517,158676 
NW_003571056.1,BestRefSeq,CDS,155602,155962,155603,155963 
NW_003571056.1,BestRefSeq,CDS,153590,153770,153591,153771 
NW_003571056.1,BestRefSeq,gene,165307,169502,165308,169503 
NW_003571056.1,BestRefSeq,mRNA,165307,169502,165308,169503 
NW_003571056.1,BestRefSeq,exon,165307,165413,165308,165414 
NW_003571056.1,BestRefSeq,exon,166324,166570,166325,166571 
NW_003571056.1,BestRefSeq,exon,166684,166927,166685,166928 
NW_003571056.1,BestRefSeq,exon,167079,167336,167080,167337 
NW_003571056.1,BestRefSeq,exon,168142,169502,168143,169503 
NW_003571056.1,BestRefSeq,CDS,166328,166570,166329,166571 
NW_003571056.1,BestRefSeq,CDS,166684,166927,166685,166928 
NW_003571056.1,BestRefSeq,CDS,167079,167336,167080,167337 
NW_003571056.1,BestRefSeq,CDS,168142,168329,168143,168330 
NW_003571056.1,BestRefSeq,mRNA,165307,169502,165308,169503 
NW_003571056.1,BestRefSeq,exon,165307,165334,165308,165335 
NW_003571056.1,BestRefSeq,exon,166324,166570,166325,166571 
NW_003571056.1,BestRefSeq,exon,166684,166927,166685,166928 
