sequence_id,refseq,region,start_index,end_index,start,end
NW_003871076.1,BestRefSeq,exon,33748,33853,33749,33854 
NW_003871076.1,BestRefSeq,exon,34831,34861,34832,34862 
NW_003871076.1,BestRefSeq,exon,36593,36682,36594,36683 
NW_003871076.1,BestRefSeq,exon,36906,37038,36907,37039 
NW_003871076.1,BestRefSeq,exon,37137,37392,37138,37393 
NW_003871076.1,BestRefSeq,CDS,19797,19916,19798,19917 
NW_003871076.1,BestRefSeq,CDS,20029,20192,20030,20193 
NW_003871076.1,BestRefSeq,CDS,20610,20708,20611,20709 
NW_003871076.1,BestRefSeq,CDS,32363,32429,32364,32430 
NW_003871076.1,BestRefSeq,CDS,32820,32882,32821,32883 
NW_003871076.1,BestRefSeq,CDS,33538,33602,33539,33603 
NW_003871076.1,BestRefSeq,CDS,33748,33853,33749,33854 
NW_003871076.1,BestRefSeq,CDS,34831,34861,34832,34862 
NW_003871076.1,BestRefSeq,CDS,36593,36682,36594,36683 
NW_003871076.1,BestRefSeq,CDS,36906,37038,36907,37039 
NW_003871076.1,BestRefSeq,CDS,37137,37197,37138,37198 
NW_003871076.1,BestRefSeq,pseudogene,24552,25192,24553,25193 
NW_003871076.1,BestRefSeq,transcript,24552,25192,24553,25193 
NW_003871076.1,BestRefSeq,exon,24552,25192,24553,25193 
NW_003871076.1,BestRefSeq,gene,37316,39942,37317,39943 
NW_003871076.1,BestRefSeq,mRNA,37316,39942,37317,39943 
NW_003871076.1,BestRefSeq,exon,39881,39942,39882,39943 
NW_003871076.1,BestRefSeq,exon,39557,39652,39558,39653 
NW_003871076.1,BestRefSeq,exon,38961,39144,38962,39145 
NW_003871076.1,BestRefSeq,exon,37440,37538,37441,37539 
NW_003871076.1,BestRefSeq,exon,37316,37357,37317,37358 
NW_003871076.1,BestRefSeq,CDS,39881,39883,39882,39884 
NW_003871076.1,BestRefSeq,CDS,39557,39652,39558,39653 
NW_003871076.1,BestRefSeq,CDS,38961,39144,38962,39145 
NW_003871076.1,BestRefSeq,CDS,37444,37538,37445,37539 
NW_003871076.1,BestRefSeq,gene,40365,45733,40366,45734 
NW_003871076.1,BestRefSeq,mRNA,40365,45733,40366,45734 
NW_003871076.1,BestRefSeq,exon,40365,40569,40366,40570 
NW_003871076.1,BestRefSeq,exon,40742,41023,40743,41024 
NW_003871076.1,BestRefSeq,exon,41749,41852,41750,41853 
NW_003871076.1,BestRefSeq,exon,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,exon,44920,45733,44921,45734 
NW_003871076.1,BestRefSeq,CDS,40989,41023,40990,41024 
NW_003871076.1,BestRefSeq,CDS,41749,41852,41750,41853 
NW_003871076.1,BestRefSeq,CDS,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,CDS,44920,44998,44921,44999 
NW_003871076.1,BestRefSeq,mRNA,40365,45733,40366,45734 
NW_003871076.1,BestRefSeq,exon,40365,40569,40366,40570 
NW_003871076.1,BestRefSeq,exon,40742,40916,40743,40917 
NW_003871076.1,BestRefSeq,exon,41749,41852,41750,41853 
NW_003871076.1,BestRefSeq,exon,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,exon,44920,45733,44921,45734 
NW_003871076.1,BestRefSeq,CDS,40395,40569,40396,40570 
NW_003871076.1,BestRefSeq,CDS,40742,40916,40743,40917 
NW_003871076.1,BestRefSeq,CDS,41749,41852,41750,41853 
NW_003871076.1,BestRefSeq,CDS,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,CDS,44920,44998,44921,44999 
NW_003871076.1,BestRefSeq,mRNA,40365,45733,40366,45734 
NW_003871076.1,BestRefSeq,exon,40365,40569,40366,40570 
NW_003871076.1,BestRefSeq,exon,40742,40916,40743,40917 
NW_003871076.1,BestRefSeq,exon,41749,41852,41750,41853 
NW_003871076.1,BestRefSeq,exon,43473,43485,43474,43486 
NW_003871076.1,BestRefSeq,exon,44920,45733,44921,45734 
NW_003871076.1,BestRefSeq,CDS,40395,40569,40396,40570 
NW_003871076.1,BestRefSeq,CDS,40742,40916,40743,40917 
NW_003871076.1,BestRefSeq,CDS,41749,41852,41750,41853 
NW_003871076.1,BestRefSeq,CDS,43473,43485,43474,43486 
NW_003871076.1,BestRefSeq,CDS,44920,44998,44921,44999 
NW_003871076.1,BestRefSeq,mRNA,40365,45733,40366,45734 
NW_003871076.1,BestRefSeq,exon,40365,40569,40366,40570 
NW_003871076.1,BestRefSeq,exon,40742,40916,40743,40917 
NW_003871076.1,BestRefSeq,exon,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,exon,44920,45733,44921,45734 
NW_003871076.1,BestRefSeq,CDS,40781,40916,40782,40917 
NW_003871076.1,BestRefSeq,CDS,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,CDS,44920,44998,44921,44999 
NW_003871076.1,BestRefSeq,mRNA,40365,45733,40366,45734 
NW_003871076.1,BestRefSeq,exon,40365,40569,40366,40570 
NW_003871076.1,BestRefSeq,exon,40742,40809,40743,40810 
NW_003871076.1,BestRefSeq,exon,41804,41852,41805,41853 
NW_003871076.1,BestRefSeq,exon,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,exon,44920,45733,44921,45734 
NW_003871076.1,BestRefSeq,CDS,40395,40569,40396,40570 
NW_003871076.1,BestRefSeq,CDS,40742,40809,40743,40810 
NW_003871076.1,BestRefSeq,CDS,41804,41852,41805,41853 
NW_003871076.1,BestRefSeq,CDS,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,CDS,44920,44998,44921,44999 
NW_003871076.1,BestRefSeq,mRNA,40365,45733,40366,45734 
NW_003871076.1,BestRefSeq,exon,40365,40569,40366,40570 
NW_003871076.1,BestRefSeq,exon,40742,40787,40743,40788 
NW_003871076.1,BestRefSeq,exon,41749,41852,41750,41853 
NW_003871076.1,BestRefSeq,exon,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,exon,44920,45733,44921,45734 
NW_003871076.1,BestRefSeq,CDS,40395,40569,40396,40570 
NW_003871076.1,BestRefSeq,CDS,40742,40787,40743,40788 
NW_003871076.1,BestRefSeq,CDS,41749,41852,41750,41853 
NW_003871076.1,BestRefSeq,CDS,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,CDS,44920,44998,44921,44999 
NW_003871076.1,BestRefSeq,mRNA,40365,45733,40366,45734 
NW_003871076.1,BestRefSeq,exon,40365,40569,40366,40570 
NW_003871076.1,BestRefSeq,exon,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,exon,44920,45733,44921,45734 
NW_003871076.1,BestRefSeq,CDS,40395,40569,40396,40570 
NW_003871076.1,BestRefSeq,CDS,43359,43485,43360,43486 
NW_003871076.1,BestRefSeq,CDS,44920,44998,44921,44999 
NW_003871076.1,BestRefSeq,gene,45711,52475,45712,52476 
NW_003871076.1,BestRefSeq,mRNA,45711,52475,45712,52476 
NW_003871076.1,BestRefSeq,exon,52447,52475,52448,52476 
NW_003871076.1,BestRefSeq,exon,50990,51162,50991,51163 
NW_003871076.1,BestRefSeq,exon,50333,50432,50334,50433 
NW_003871076.1,BestRefSeq,exon,49792,50024,49793,50025 
NW_003871076.1,BestRefSeq,exon,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,exon,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,exon,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,exon,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,exon,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,exon,45711,46675,45712,46676 
NW_003871076.1,BestRefSeq,CDS,49792,49953,49793,49954 
NW_003871076.1,BestRefSeq,CDS,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,CDS,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,CDS,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,CDS,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,CDS,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,CDS,46509,46675,46510,46676 
NW_003871076.1,BestRefSeq,mRNA,45711,52475,45712,52476 
NW_003871076.1,BestRefSeq,exon,52447,52475,52448,52476 
NW_003871076.1,BestRefSeq,exon,50820,51162,50821,51163 
NW_003871076.1,BestRefSeq,exon,49792,50024,49793,50025 
NW_003871076.1,BestRefSeq,exon,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,exon,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,exon,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,exon,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,exon,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,exon,45711,46675,45712,46676 
NW_003871076.1,BestRefSeq,CDS,50820,50967,50821,50968 
NW_003871076.1,BestRefSeq,CDS,49792,50024,49793,50025 
NW_003871076.1,BestRefSeq,CDS,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,CDS,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,CDS,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,CDS,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,CDS,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,CDS,46509,46675,46510,46676 
NW_003871076.1,BestRefSeq,mRNA,45711,52475,45712,52476 
NW_003871076.1,BestRefSeq,exon,52447,52475,52448,52476 
NW_003871076.1,BestRefSeq,exon,52146,52333,52147,52334 
NW_003871076.1,BestRefSeq,exon,50820,51162,50821,51163 
NW_003871076.1,BestRefSeq,exon,49792,50024,49793,50025 
NW_003871076.1,BestRefSeq,exon,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,exon,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,exon,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,exon,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,exon,47291,47356,47292,47357 
NW_003871076.1,BestRefSeq,exon,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,exon,45711,46675,45712,46676 
NW_003871076.1,BestRefSeq,CDS,50820,50967,50821,50968 
NW_003871076.1,BestRefSeq,CDS,49792,50024,49793,50025 
NW_003871076.1,BestRefSeq,CDS,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,CDS,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,CDS,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,CDS,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,CDS,47291,47356,47292,47357 
NW_003871076.1,BestRefSeq,CDS,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,CDS,46509,46675,46510,46676 
NW_003871076.1,BestRefSeq,mRNA,45711,52475,45712,52476 
NW_003871076.1,BestRefSeq,exon,52447,52475,52448,52476 
NW_003871076.1,BestRefSeq,exon,51830,52333,51831,52334 
NW_003871076.1,BestRefSeq,exon,50820,51162,50821,51163 
NW_003871076.1,BestRefSeq,exon,49792,50024,49793,50025 
NW_003871076.1,BestRefSeq,exon,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,exon,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,exon,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,exon,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,exon,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,exon,45711,46675,45712,46676 
NW_003871076.1,BestRefSeq,CDS,50820,50967,50821,50968 
NW_003871076.1,BestRefSeq,CDS,49792,50024,49793,50025 
NW_003871076.1,BestRefSeq,CDS,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,CDS,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,CDS,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,CDS,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,CDS,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,CDS,46509,46675,46510,46676 
NW_003871076.1,BestRefSeq,mRNA,45711,51078,45712,51079 
NW_003871076.1,BestRefSeq,exon,50820,51078,50821,51079 
NW_003871076.1,BestRefSeq,exon,49792,50024,49793,50025 
NW_003871076.1,BestRefSeq,exon,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,exon,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,exon,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,exon,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,exon,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,exon,45711,46675,45712,46676 
NW_003871076.1,BestRefSeq,CDS,50820,50967,50821,50968 
NW_003871076.1,BestRefSeq,CDS,49792,50024,49793,50025 
NW_003871076.1,BestRefSeq,CDS,49227,49470,49228,49471 
NW_003871076.1,BestRefSeq,CDS,48536,48694,48537,48695 
NW_003871076.1,BestRefSeq,CDS,48202,48287,48203,48288 
NW_003871076.1,BestRefSeq,CDS,47566,47679,47567,47680 
NW_003871076.1,BestRefSeq,CDS,46790,46928,46791,46929 
NW_003871076.1,BestRefSeq,CDS,46509,46675,46510,46676 
NW_003871076.1,BestRefSeq,gene,65787,78804,65788,78805 
NW_003871076.1,BestRefSeq,mRNA,65787,78804,65788,78805 
NW_003871076.1,BestRefSeq,exon,78752,78804,78753,78805 
NW_003871076.1,BestRefSeq,exon,77670,77767,77671,77768 
NW_003871076.1,BestRefSeq,exon,77350,77443,77351,77444 
NW_003871076.1,BestRefSeq,exon,77093,77171,77094,77172 
NW_003871076.1,BestRefSeq,exon,76785,76939,76786,76940 
NW_003871076.1,BestRefSeq,exon,76584,76660,76585,76661 
NW_003871076.1,BestRefSeq,exon,76094,76275,76095,76276 
NW_003871076.1,BestRefSeq,exon,75721,75836,75722,75837 
NW_003871076.1,BestRefSeq,exon,74237,74429,74238,74430 
NW_003871076.1,BestRefSeq,exon,73895,74029,73896,74030 
NW_003871076.1,BestRefSeq,exon,73690,73772,73691,73773 
NW_003871076.1,BestRefSeq,exon,73419,73551,73420,73552 
NW_003871076.1,BestRefSeq,exon,73038,73225,73039,73226 
NW_003871076.1,BestRefSeq,exon,72635,72773,72636,72774 
NW_003871076.1,BestRefSeq,exon,71377,71437,71378,71438 
NW_003871076.1,BestRefSeq,exon,71156,71235,71157,71236 
NW_003871076.1,BestRefSeq,exon,70618,70803,70619,70804 
NW_003871076.1,BestRefSeq,exon,70314,70486,70315,70487 
NW_003871076.1,BestRefSeq,exon,70076,70163,70077,70164 
NW_003871076.1,BestRefSeq,exon,69848,69970,69849,69971 
NW_003871076.1,BestRefSeq,exon,69547,69680,69548,69681 
NW_003871076.1,BestRefSeq,exon,69334,69418,69335,69419 
NW_003871076.1,BestRefSeq,exon,68162,68402,68163,68403 
NW_003871076.1,BestRefSeq,exon,68017,68067,68018,68068 
NW_003871076.1,BestRefSeq,exon,67381,67431,67382,67432 
NW_003871076.1,BestRefSeq,exon,65787,67254,65788,67255 
NW_003871076.1,BestRefSeq,CDS,77670,77760,77671,77761 
NW_003871076.1,BestRefSeq,CDS,77350,77443,77351,77444 
NW_003871076.1,BestRefSeq,CDS,77093,77171,77094,77172 
NW_003871076.1,BestRefSeq,CDS,76785,76939,76786,76940 
NW_003871076.1,BestRefSeq,CDS,76584,76660,76585,76661 
NW_003871076.1,BestRefSeq,CDS,76094,76275,76095,76276 
NW_003871076.1,BestRefSeq,CDS,75721,75836,75722,75837 
NW_003871076.1,BestRefSeq,CDS,74237,74429,74238,74430 
NW_003871076.1,BestRefSeq,CDS,73895,74029,73896,74030 
NW_003871076.1,BestRefSeq,CDS,73690,73772,73691,73773 
NW_003871076.1,BestRefSeq,CDS,73419,73551,73420,73552 
NW_003871076.1,BestRefSeq,CDS,73038,73225,73039,73226 
NW_003871076.1,BestRefSeq,CDS,72635,72773,72636,72774 
NW_003871076.1,BestRefSeq,CDS,71377,71437,71378,71438 
NW_003871076.1,BestRefSeq,CDS,71156,71235,71157,71236 
NW_003871076.1,BestRefSeq,CDS,70618,70803,70619,70804 
NW_003871076.1,BestRefSeq,CDS,70314,70486,70315,70487 
NW_003871076.1,BestRefSeq,CDS,70076,70163,70077,70164 
NW_003871076.1,BestRefSeq,CDS,69848,69970,69849,69971 
NW_003871076.1,BestRefSeq,CDS,69547,69680,69548,69681 
NW_003871076.1,BestRefSeq,CDS,69334,69418,69335,69419 
NW_003871076.1,BestRefSeq,CDS,68162,68402,68163,68403 
NW_003871076.1,BestRefSeq,CDS,68017,68067,68018,68068 
NW_003871076.1,BestRefSeq,CDS,67381,67431,67382,67432 
NW_003871076.1,BestRefSeq,CDS,67193,67254,67194,67255 
NW_003871076.1,BestRefSeq,mRNA,65787,78804,65788,78805 
NW_003871076.1,BestRefSeq,exon,78619,78804,78620,78805 
NW_003871076.1,BestRefSeq,exon,77670,77767,77671,77768 
NW_003871076.1,BestRefSeq,exon,77350,77443,77351,77444 
NW_003871076.1,BestRefSeq,exon,77093,77171,77094,77172 
NW_003871076.1,BestRefSeq,exon,76785,76939,76786,76940 
NW_003871076.1,BestRefSeq,exon,76584,76660,76585,76661 
NW_003871076.1,BestRefSeq,exon,76094,76275,76095,76276 
NW_003871076.1,BestRefSeq,exon,75721,75836,75722,75837 
NW_003871076.1,BestRefSeq,exon,74237,74429,74238,74430 
NW_003871076.1,BestRefSeq,exon,73895,74029,73896,74030 
NW_003871076.1,BestRefSeq,exon,73690,73772,73691,73773 
NW_003871076.1,BestRefSeq,exon,73419,73551,73420,73552 
NW_003871076.1,BestRefSeq,exon,73038,73225,73039,73226 
NW_003871076.1,BestRefSeq,exon,72635,72773,72636,72774 
NW_003871076.1,BestRefSeq,exon,71377,71437,71378,71438 
NW_003871076.1,BestRefSeq,exon,71156,71235,71157,71236 
NW_003871076.1,BestRefSeq,exon,70618,70803,70619,70804 
NW_003871076.1,BestRefSeq,exon,70314,70486,70315,70487 
NW_003871076.1,BestRefSeq,exon,70076,70163,70077,70164 
NW_003871076.1,BestRefSeq,exon,69848,69970,69849,69971 
NW_003871076.1,BestRefSeq,exon,69547,69680,69548,69681 
NW_003871076.1,BestRefSeq,exon,69334,69418,69335,69419 
NW_003871076.1,BestRefSeq,exon,68162,68402,68163,68403 
NW_003871076.1,BestRefSeq,exon,68017,68067,68018,68068 
NW_003871076.1,BestRefSeq,exon,67381,67431,67382,67432 
NW_003871076.1,BestRefSeq,exon,65787,67254,65788,67255 
NW_003871076.1,BestRefSeq,CDS,77670,77760,77671,77761 
NW_003871076.1,BestRefSeq,CDS,77350,77443,77351,77444 
NW_003871076.1,BestRefSeq,CDS,77093,77171,77094,77172 
NW_003871076.1,BestRefSeq,CDS,76785,76939,76786,76940 
NW_003871076.1,BestRefSeq,CDS,76584,76660,76585,76661 
NW_003871076.1,BestRefSeq,CDS,76094,76275,76095,76276 
NW_003871076.1,BestRefSeq,CDS,75721,75836,75722,75837 
NW_003871076.1,BestRefSeq,CDS,74237,74429,74238,74430 
NW_003871076.1,BestRefSeq,CDS,73895,74029,73896,74030 
NW_003871076.1,BestRefSeq,CDS,73690,73772,73691,73773 
NW_003871076.1,BestRefSeq,CDS,73419,73551,73420,73552 
NW_003871076.1,BestRefSeq,CDS,73038,73225,73039,73226 
NW_003871076.1,BestRefSeq,CDS,72635,72773,72636,72774 
NW_003871076.1,BestRefSeq,CDS,71377,71437,71378,71438 
NW_003871076.1,BestRefSeq,CDS,71156,71235,71157,71236 
NW_003871076.1,BestRefSeq,CDS,70618,70803,70619,70804 
NW_003871076.1,BestRefSeq,CDS,70314,70486,70315,70487 
NW_003871076.1,BestRefSeq,CDS,70076,70163,70077,70164 
NW_003871076.1,BestRefSeq,CDS,69848,69970,69849,69971 
NW_003871076.1,BestRefSeq,CDS,69547,69680,69548,69681 
NW_003871076.1,BestRefSeq,CDS,69334,69418,69335,69419 
NW_003871076.1,BestRefSeq,CDS,68162,68402,68163,68403 
NW_003871076.1,BestRefSeq,CDS,68017,68067,68018,68068 
NW_003871076.1,BestRefSeq,CDS,67381,67431,67382,67432 
NW_003871076.1,BestRefSeq,CDS,67193,67254,67194,67255 
NW_003871076.1,BestRefSeq,gene,89417,103570,89418,103571 
NW_003871076.1,BestRefSeq,transcript,89417,103570,89418,103571 
NW_003871076.1,BestRefSeq,exon,89417,89609,89418,89610 
NW_003871076.1,BestRefSeq,exon,90795,90942,90796,90943 
NW_003871076.1,BestRefSeq,exon,91040,91175,91041,91176 
NW_003871076.1,BestRefSeq,exon,91832,91995,91833,91996 
NW_003871076.1,BestRefSeq,exon,93194,93441,93195,93442 
NW_003871076.1,BestRefSeq,exon,94796,95138,94797,95139 
NW_003871076.1,BestRefSeq,exon,95398,95549,95399,95550 
NW_003871076.1,BestRefSeq,exon,98495,98681,98496,98682 
NW_003871076.1,BestRefSeq,exon,99099,99245,99100,99246 
NW_003871076.1,BestRefSeq,exon,99476,99664,99477,99665 
NW_003871076.1,BestRefSeq,exon,99743,99932,99744,99933 
NW_003871076.1,BestRefSeq,exon,100163,100302,100164,100303 
NW_003871076.1,BestRefSeq,exon,100393,100595,100394,100596 
NW_003871076.1,BestRefSeq,exon,100727,100898,100728,100899 
NW_003871076.1,BestRefSeq,exon,102690,102912,102691,102913 
NW_003871076.1,BestRefSeq,exon,103057,103570,103058,103571 
NW_003871076.1,BestRefSeq,transcript,89417,103570,89418,103571 
NW_003871076.1,BestRefSeq,exon,89417,89609,89418,89610 
NW_003871076.1,BestRefSeq,exon,90795,90942,90796,90943 
NW_003871076.1,BestRefSeq,exon,91040,91175,91041,91176 
NW_003871076.1,BestRefSeq,exon,91832,91995,91833,91996 
NW_003871076.1,BestRefSeq,exon,93194,93441,93195,93442 
NW_003871076.1,BestRefSeq,exon,94796,95138,94797,95139 
NW_003871076.1,BestRefSeq,exon,95398,95549,95399,95550 
NW_003871076.1,BestRefSeq,exon,98495,98681,98496,98682 
NW_003871076.1,BestRefSeq,exon,99099,99245,99100,99246 
NW_003871076.1,BestRefSeq,exon,99476,99664,99477,99665 
NW_003871076.1,BestRefSeq,exon,99771,99932,99772,99933 
NW_003871076.1,BestRefSeq,exon,100163,100302,100164,100303 
NW_003871076.1,BestRefSeq,exon,100393,100595,100394,100596 
NW_003871076.1,BestRefSeq,exon,100727,100898,100728,100899 
NW_003871076.1,BestRefSeq,exon,102690,102912,102691,102913 
NW_003871076.1,BestRefSeq,exon,103057,103570,103058,103571 
NW_003871076.1,BestRefSeq,transcript,89417,103570,89418,103571 
NW_003871076.1,BestRefSeq,exon,89417,89609,89418,89610 
NW_003871076.1,BestRefSeq,exon,90795,90942,90796,90943 
NW_003871076.1,BestRefSeq,exon,91040,91175,91041,91176 
NW_003871076.1,BestRefSeq,exon,91832,91995,91833,91996 
NW_003871076.1,BestRefSeq,exon,93194,93441,93195,93442 
NW_003871076.1,BestRefSeq,exon,94796,94930,94797,94931 
NW_003871076.1,BestRefSeq,exon,95398,95561,95399,95562 
NW_003871076.1,BestRefSeq,exon,98495,98681,98496,98682 
NW_003871076.1,BestRefSeq,exon,99099,99245,99100,99246 
NW_003871076.1,BestRefSeq,exon,99476,99664,99477,99665 
NW_003871076.1,BestRefSeq,exon,99771,99932,99772,99933 
NW_003871076.1,BestRefSeq,exon,100163,100302,100164,100303 
NW_003871076.1,BestRefSeq,exon,100393,100595,100394,100596 
NW_003871076.1,BestRefSeq,exon,100727,100898,100728,100899 
NW_003871076.1,BestRefSeq,exon,102690,102912,102691,102913 
NW_003871076.1,BestRefSeq,exon,103057,103570,103058,103571 
NW_003871076.1,BestRefSeq,transcript,89417,103570,89418,103571 
NW_003871076.1,BestRefSeq,exon,89417,89609,89418,89610 
NW_003871076.1,BestRefSeq,exon,90795,90942,90796,90943 
NW_003871076.1,BestRefSeq,exon,91040,91175,91041,91176 
NW_003871076.1,BestRefSeq,exon,91832,91995,91833,91996 
NW_003871076.1,BestRefSeq,exon,93194,93441,93195,93442 
NW_003871076.1,BestRefSeq,exon,94796,94930,94797,94931 
NW_003871076.1,BestRefSeq,exon,95398,95549,95399,95550 
NW_003871076.1,BestRefSeq,exon,98495,98681,98496,98682 
NW_003871076.1,BestRefSeq,exon,99099,99245,99100,99246 
