sequence_id,refseq,region,start_index,end_index,start,end
NC_000024.9,RefSeqFE,chromosome_breakpoint,730548,730549,730549,730550 
NC_000024.9,RefSeqFE,biological_region,730580,731234,730581,731235 
NC_000024.9,RefSeqFE,enhancer,730580,731234,730581,731235 
NC_000024.9,RefSeqFE,enhancer,730699,731219,730700,731220 
NC_000024.9,RefSeqFE,conserved_region,730783,730954,730784,730955 
NC_000024.9,RefSeqFE,conserved_region,731022,731131,731023,731132 
NC_000024.9,RefSeqFE,enhancer,761549,762299,761550,762300 
NC_000024.9,RefSeqFE,biological_region,761549,762299,761550,762300 
NC_000024.9,RefSeqFE,conserved_region,761744,762050,761745,762051 
NC_000024.9,RefSeqFE,enhancer,766902,785697,766903,785698 
NC_000024.9,RefSeqFE,biological_region,766902,785697,766903,785698 
NC_000024.9,RefSeqFE,meiotic_recombination_region,777639,778664,777640,778665 
NC_000024.9,RefSeqFE,biological_region,777639,778664,777640,778665 
NC_000024.9,RefSeqFE,mobile_genetic_element,777981,778156,777982,778157 
NC_000024.9,RefSeqFE,chromosome_breakpoint,778091,778092,778092,778093 
NC_000024.9,RefSeqFE,nucleotide_motif,778113,778125,778114,778126 
NC_000024.9,RefSeqFE,enhancer,784739,785571,784740,785572 
NC_000024.9,RefSeqFE,enhancer,784743,785567,784744,785568 
NC_000024.9,RefSeqFE,enhancer,784745,785566,784746,785567 
NC_000024.9,RefSeqFE,conserved_region,785190,785338,785191,785339 
NC_000024.9,RefSeqFE,conserved_region,785389,785433,785390,785434 
NC_000024.9,Curated Genomic,pseudogene,920454,920834,920455,920835 
NC_000024.9,Curated Genomic,pseudogene,1177561,1178937,1177562,1178938 
NC_000024.9,BestRefSeq,gene,1264868,1281541,1264869,1281542 
NC_000024.9,BestRefSeq,transcript,1264868,1281541,1264869,1281542 
NC_000024.9,BestRefSeq,exon,1281448,1281541,1281449,1281542 
NC_000024.9,BestRefSeq,exon,1277698,1277797,1277699,1277798 
NC_000024.9,BestRefSeq,exon,1275325,1275491,1275326,1275492 
NC_000024.9,BestRefSeq,exon,1271271,1271404,1271272,1271405 
NC_000024.9,BestRefSeq,exon,1267663,1268007,1267664,1268008 
NC_000024.9,BestRefSeq,exon,1264868,1265013,1264869,1265014 
NC_000024.9,BestRefSeq,mRNA,1264868,1281541,1264869,1281542 
NC_000024.9,BestRefSeq,exon,1281448,1281541,1281449,1281542 
NC_000024.9,BestRefSeq,exon,1275325,1275491,1275326,1275492 
NC_000024.9,BestRefSeq,exon,1271271,1271404,1271272,1271405 
NC_000024.9,BestRefSeq,exon,1267418,1267580,1267419,1267581 
NC_000024.9,BestRefSeq,exon,1264895,1265013,1264896,1265014 
NC_000024.9,BestRefSeq,exon,1264884,1264892,1264885,1264893 
NC_000024.9,BestRefSeq,exon,1264868,1264882,1264869,1264883 
NC_000024.9,BestRefSeq,CDS,1275325,1275337,1275326,1275338 
NC_000024.9,BestRefSeq,CDS,1271271,1271404,1271272,1271405 
NC_000024.9,BestRefSeq,CDS,1267418,1267580,1267419,1267581 
NC_000024.9,BestRefSeq,CDS,1264895,1265013,1264896,1265014 
NC_000024.9,BestRefSeq,CDS,1264884,1264892,1264885,1264893 
NC_000024.9,BestRefSeq,CDS,1264868,1264882,1264869,1264883 
NC_000024.9,BestRefSeq,mRNA,1264868,1281541,1264869,1281542 
NC_000024.9,BestRefSeq,exon,1281448,1281541,1281449,1281542 
NC_000024.9,BestRefSeq,exon,1277698,1277800,1277699,1277801 
NC_000024.9,BestRefSeq,exon,1275325,1275491,1275326,1275492 
NC_000024.9,BestRefSeq,exon,1271271,1271404,1271272,1271405 
NC_000024.9,BestRefSeq,exon,1267418,1267580,1267419,1267581 
NC_000024.9,BestRefSeq,exon,1264895,1265013,1264896,1265014 
NC_000024.9,BestRefSeq,exon,1264884,1264892,1264885,1264893 
NC_000024.9,BestRefSeq,exon,1264868,1264882,1264869,1264883 
NC_000024.9,BestRefSeq,CDS,1281448,1281526,1281449,1281527 
NC_000024.9,BestRefSeq,CDS,1277698,1277800,1277699,1277801 
NC_000024.9,BestRefSeq,CDS,1275325,1275491,1275326,1275492 
NC_000024.9,BestRefSeq,CDS,1271271,1271404,1271272,1271405 
NC_000024.9,BestRefSeq,CDS,1267418,1267580,1267419,1267581 
NC_000024.9,BestRefSeq,CDS,1264895,1265013,1264896,1265014 
NC_000024.9,BestRefSeq,CDS,1264884,1264892,1264885,1264893 
NC_000024.9,BestRefSeq,CDS,1264868,1264882,1264869,1264883 
NC_000024.9,BestRefSeq,gene,1337706,1394110,1337707,1394111 
NC_000024.9,BestRefSeq,transcript,1337706,1378827,1337707,1378828 
NC_000024.9,BestRefSeq,exon,1337706,1337771,1337707,1337772 
NC_000024.9,BestRefSeq,exon,1343647,1343734,1343648,1343735 
NC_000024.9,BestRefSeq,exon,1351570,1351671,1351571,1351672 
NC_000024.9,BestRefSeq,exon,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,exon,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,exon,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,exon,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,exon,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,exon,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,exon,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,exon,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,exon,1378294,1378827,1378295,1378828 
NC_000024.9,BestRefSeq,mRNA,1337706,1394110,1337707,1394111 
NC_000024.9,BestRefSeq,exon,1337706,1337771,1337707,1337772 
NC_000024.9,BestRefSeq,exon,1343647,1343734,1343648,1343735 
NC_000024.9,BestRefSeq,exon,1351570,1351671,1351571,1351672 
NC_000024.9,BestRefSeq,exon,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,exon,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,exon,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,exon,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,exon,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,exon,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,exon,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,exon,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,exon,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,exon,1393920,1394110,1393921,1394111 
NC_000024.9,BestRefSeq,CDS,1351596,1351671,1351597,1351672 
NC_000024.9,BestRefSeq,CDS,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,CDS,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,CDS,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,CDS,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,CDS,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,CDS,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,CDS,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,CDS,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,CDS,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,CDS,1393920,1393955,1393921,1393956 
NC_000024.9,BestRefSeq,mRNA,1337706,1394110,1337707,1394111 
NC_000024.9,BestRefSeq,exon,1337706,1337771,1337707,1337772 
NC_000024.9,BestRefSeq,exon,1343647,1343710,1343648,1343711 
NC_000024.9,BestRefSeq,exon,1351570,1351671,1351571,1351672 
NC_000024.9,BestRefSeq,exon,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,exon,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,exon,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,exon,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,exon,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,exon,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,exon,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,exon,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,exon,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,exon,1381161,1381267,1381162,1381268 
NC_000024.9,BestRefSeq,exon,1393920,1394110,1393921,1394111 
NC_000024.9,BestRefSeq,CDS,1351596,1351671,1351597,1351672 
NC_000024.9,BestRefSeq,CDS,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,CDS,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,CDS,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,CDS,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,CDS,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,CDS,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,CDS,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,CDS,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,CDS,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,CDS,1381161,1381229,1381162,1381230 
NC_000024.9,BestRefSeq,mRNA,1337706,1394110,1337707,1394111 
NC_000024.9,BestRefSeq,exon,1337706,1337771,1337707,1337772 
NC_000024.9,BestRefSeq,exon,1351570,1351671,1351571,1351672 
NC_000024.9,BestRefSeq,exon,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,exon,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,exon,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,exon,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,exon,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,exon,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,exon,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,exon,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,exon,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,exon,1393920,1394110,1393921,1394111 
NC_000024.9,BestRefSeq,CDS,1351596,1351671,1351597,1351672 
NC_000024.9,BestRefSeq,CDS,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,CDS,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,CDS,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,CDS,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,CDS,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,CDS,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,CDS,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,CDS,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,CDS,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,CDS,1393920,1393955,1393921,1393956 
NC_000024.9,BestRefSeq,mRNA,1337706,1392020,1337707,1392021 
NC_000024.9,BestRefSeq,exon,1337706,1337771,1337707,1337772 
NC_000024.9,BestRefSeq,exon,1343647,1343734,1343648,1343735 
NC_000024.9,BestRefSeq,exon,1351570,1351671,1351571,1351672 
NC_000024.9,BestRefSeq,exon,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,exon,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,exon,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,exon,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,exon,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,exon,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,exon,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,exon,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,exon,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,exon,1391357,1392020,1391358,1392021 
NC_000024.9,BestRefSeq,CDS,1351596,1351671,1351597,1351672 
NC_000024.9,BestRefSeq,CDS,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,CDS,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,CDS,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,CDS,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,CDS,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,CDS,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,CDS,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,CDS,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,CDS,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,CDS,1391357,1391383,1391358,1391384 
NC_000024.9,BestRefSeq,mRNA,1337706,1392020,1337707,1392021 
NC_000024.9,BestRefSeq,exon,1337706,1337771,1337707,1337772 
NC_000024.9,BestRefSeq,exon,1343647,1343710,1343648,1343711 
NC_000024.9,BestRefSeq,exon,1351570,1351671,1351571,1351672 
NC_000024.9,BestRefSeq,exon,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,exon,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,exon,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,exon,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,exon,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,exon,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,exon,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,exon,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,exon,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,exon,1391357,1392020,1391358,1392021 
NC_000024.9,BestRefSeq,CDS,1351596,1351671,1351597,1351672 
NC_000024.9,BestRefSeq,CDS,1354670,1354812,1354671,1354813 
NC_000024.9,BestRefSeq,CDS,1357411,1357534,1357412,1357535 
NC_000024.9,BestRefSeq,CDS,1357651,1357780,1357652,1357781 
NC_000024.9,BestRefSeq,CDS,1359229,1359401,1359230,1359402 
NC_000024.9,BestRefSeq,CDS,1363220,1363353,1363221,1363354 
NC_000024.9,BestRefSeq,CDS,1364319,1364348,1364320,1364349 
NC_000024.9,BestRefSeq,CDS,1369383,1369518,1369384,1369519 
NC_000024.9,BestRefSeq,CDS,1372815,1372911,1372816,1372912 
NC_000024.9,BestRefSeq,CDS,1374338,1374419,1374339,1374420 
NC_000024.9,BestRefSeq,CDS,1391357,1391383,1391358,1391384 
NC_000024.9,BestRefSeq,mRNA,1337706,1392020,1337707,1392021 
NC_000024.9,BestRefSeq,exon,1337706,1337771,1337707,1337772 
