sequence_id,refseq,region,start_index,end_index,start,end
NT_187585.1,BestRefSeq,exon,154277,154378,154278,154379 
NT_187585.1,BestRefSeq,exon,154611,154731,154612,154732 
NT_187585.1,BestRefSeq,exon,157125,157361,157126,157362 
NT_187585.1,BestRefSeq,CDS,135560,135703,135561,135704 
NT_187585.1,BestRefSeq,CDS,140452,140549,140453,140550 
NT_187585.1,BestRefSeq,CDS,141415,141575,141416,141576 
NT_187585.1,BestRefSeq,CDS,141796,141928,141797,141929 
NT_187585.1,BestRefSeq,CDS,148840,148958,148841,148959 
NT_187585.1,BestRefSeq,CDS,150205,150312,150206,150313 
NT_187585.1,BestRefSeq,CDS,151523,151623,151524,151624 
NT_187585.1,BestRefSeq,CDS,154277,154378,154278,154379 
NT_187585.1,BestRefSeq,CDS,154611,154731,154612,154732 
NT_187585.1,BestRefSeq,CDS,157125,157312,157126,157313 
NT_187585.1,BestRefSeq,mRNA,134490,157361,134491,157362 
NT_187585.1,BestRefSeq,exon,134490,134576,134491,134577 
NT_187585.1,BestRefSeq,exon,135428,135703,135429,135704 
NT_187585.1,BestRefSeq,exon,140452,140549,140453,140550 
NT_187585.1,BestRefSeq,exon,148840,148958,148841,148959 
NT_187585.1,BestRefSeq,exon,150205,150312,150206,150313 
NT_187585.1,BestRefSeq,exon,151523,151623,151524,151624 
NT_187585.1,BestRefSeq,exon,154277,154378,154278,154379 
NT_187585.1,BestRefSeq,exon,154611,154731,154612,154732 
NT_187585.1,BestRefSeq,exon,157125,157361,157126,157362 
NT_187585.1,BestRefSeq,CDS,135560,135703,135561,135704 
NT_187585.1,BestRefSeq,CDS,140452,140549,140453,140550 
NT_187585.1,BestRefSeq,CDS,148840,148958,148841,148959 
NT_187585.1,BestRefSeq,CDS,150205,150312,150206,150313 
NT_187585.1,BestRefSeq,CDS,151523,151623,151524,151624 
NT_187585.1,BestRefSeq,CDS,154277,154378,154278,154379 
NT_187585.1,BestRefSeq,CDS,154611,154731,154612,154732 
NT_187585.1,BestRefSeq,CDS,157125,157312,157126,157313 
NT_187585.1,BestRefSeq,mRNA,134632,157361,134633,157362 
NT_187585.1,BestRefSeq,exon,134632,134932,134633,134933 
NT_187585.1,BestRefSeq,exon,135428,135703,135429,135704 
NT_187585.1,BestRefSeq,exon,140452,140549,140453,140550 
NT_187585.1,BestRefSeq,exon,141415,141575,141416,141576 
NT_187585.1,BestRefSeq,exon,141796,141928,141797,141929 
NT_187585.1,BestRefSeq,exon,148840,148958,148841,148959 
NT_187585.1,BestRefSeq,exon,150205,150312,150206,150313 
NT_187585.1,BestRefSeq,exon,151523,151623,151524,151624 
NT_187585.1,BestRefSeq,exon,154277,154378,154278,154379 
NT_187585.1,BestRefSeq,exon,154611,154731,154612,154732 
NT_187585.1,BestRefSeq,exon,157125,157361,157126,157362 
NT_187585.1,BestRefSeq,CDS,134810,134932,134811,134933 
NT_187585.1,BestRefSeq,CDS,135428,135703,135429,135704 
NT_187585.1,BestRefSeq,CDS,140452,140549,140453,140550 
NT_187585.1,BestRefSeq,CDS,141415,141575,141416,141576 
NT_187585.1,BestRefSeq,CDS,141796,141928,141797,141929 
NT_187585.1,BestRefSeq,CDS,148840,148958,148841,148959 
NT_187585.1,BestRefSeq,CDS,150205,150312,150206,150313 
NT_187585.1,BestRefSeq,CDS,151523,151623,151524,151624 
NT_187585.1,BestRefSeq,CDS,154277,154378,154278,154379 
NT_187585.1,BestRefSeq,CDS,154611,154731,154612,154732 
NT_187585.1,BestRefSeq,CDS,157125,157312,157126,157313 
NT_187585.1,BestRefSeq,gene,160387,161534,160388,161535 
NT_187585.1,BestRefSeq,mRNA,160387,161534,160388,161535 
NT_187585.1,BestRefSeq,exon,161010,161534,161011,161535 
NT_187585.1,BestRefSeq,exon,160387,160781,160388,160782 
NT_187585.1,BestRefSeq,CDS,161020,161478,161021,161479 
NT_187585.1,BestRefSeq,gene,175484,223398,175485,223399 
NT_187585.1,BestRefSeq,mRNA,175484,223398,175485,223399 
NT_187585.1,BestRefSeq,exon,223323,223398,223324,223399 
NT_187585.1,BestRefSeq,exon,210276,210306,210277,210307 
NT_187585.1,BestRefSeq,exon,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,exon,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,exon,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,exon,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,exon,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,exon,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,exon,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,exon,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,exon,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,exon,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,exon,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,exon,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,exon,175484,176693,175485,176694 
NT_187585.1,BestRefSeq,CDS,210276,210289,210277,210290 
NT_187585.1,BestRefSeq,CDS,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,CDS,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,CDS,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,CDS,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,CDS,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,CDS,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,CDS,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,CDS,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,CDS,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,CDS,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,CDS,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,CDS,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,CDS,176655,176693,176656,176694 
NT_187585.1,BestRefSeq,mRNA,175484,223398,175485,223399 
NT_187585.1,BestRefSeq,exon,223323,223398,223324,223399 
NT_187585.1,BestRefSeq,exon,210276,210306,210277,210307 
NT_187585.1,BestRefSeq,exon,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,exon,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,exon,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,exon,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,exon,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,exon,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,exon,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,exon,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,exon,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,exon,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,exon,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,exon,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,exon,180275,180312,180276,180313 
NT_187585.1,BestRefSeq,exon,175484,176693,175485,176694 
NT_187585.1,BestRefSeq,CDS,210276,210289,210277,210290 
NT_187585.1,BestRefSeq,CDS,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,CDS,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,CDS,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,CDS,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,CDS,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,CDS,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,CDS,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,CDS,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,CDS,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,CDS,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,CDS,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,CDS,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,CDS,180307,180312,180308,180313 
NT_187585.1,BestRefSeq,mRNA,175484,223398,175485,223399 
NT_187585.1,BestRefSeq,exon,223323,223398,223324,223399 
NT_187585.1,BestRefSeq,exon,220198,220266,220199,220267 
NT_187585.1,BestRefSeq,exon,210276,210306,210277,210307 
NT_187585.1,BestRefSeq,exon,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,exon,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,exon,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,exon,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,exon,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,exon,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,exon,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,exon,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,exon,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,exon,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,exon,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,exon,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,exon,175484,176693,175485,176694 
NT_187585.1,BestRefSeq,CDS,210276,210289,210277,210290 
NT_187585.1,BestRefSeq,CDS,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,CDS,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,CDS,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,CDS,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,CDS,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,CDS,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,CDS,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,CDS,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,CDS,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,CDS,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,CDS,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,CDS,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,CDS,176655,176693,176656,176694 
NT_187585.1,BestRefSeq,mRNA,175484,223398,175485,223399 
NT_187585.1,BestRefSeq,exon,223323,223398,223324,223399 
NT_187585.1,BestRefSeq,exon,220198,220266,220199,220267 
NT_187585.1,BestRefSeq,exon,219146,219195,219147,219196 
NT_187585.1,BestRefSeq,exon,210276,210306,210277,210307 
NT_187585.1,BestRefSeq,exon,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,exon,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,exon,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,exon,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,exon,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,exon,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,exon,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,exon,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,exon,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,exon,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,exon,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,exon,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,exon,180275,180312,180276,180313 
NT_187585.1,BestRefSeq,exon,175484,176693,175485,176694 
NT_187585.1,BestRefSeq,CDS,210276,210289,210277,210290 
NT_187585.1,BestRefSeq,CDS,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,CDS,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,CDS,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,CDS,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,CDS,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,CDS,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,CDS,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,CDS,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,CDS,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,CDS,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,CDS,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,CDS,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,CDS,180307,180312,180308,180313 
NT_187585.1,BestRefSeq,mRNA,175484,223398,175485,223399 
NT_187585.1,BestRefSeq,exon,223323,223398,223324,223399 
NT_187585.1,BestRefSeq,exon,220198,220340,220199,220341 
NT_187585.1,BestRefSeq,exon,210276,210306,210277,210307 
NT_187585.1,BestRefSeq,exon,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,exon,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,exon,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,exon,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,exon,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,exon,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,exon,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,exon,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,exon,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,exon,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,exon,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,exon,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,exon,175484,176693,175485,176694 
NT_187585.1,BestRefSeq,CDS,210276,210289,210277,210290 
NT_187585.1,BestRefSeq,CDS,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,CDS,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,CDS,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,CDS,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,CDS,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,CDS,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,CDS,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,CDS,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,CDS,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,CDS,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,CDS,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,CDS,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,CDS,176655,176693,176656,176694 
NT_187585.1,BestRefSeq,mRNA,175484,223398,175485,223399 
NT_187585.1,BestRefSeq,exon,223323,223398,223324,223399 
NT_187585.1,BestRefSeq,exon,220198,220340,220199,220341 
NT_187585.1,BestRefSeq,exon,210276,210306,210277,210307 
NT_187585.1,BestRefSeq,exon,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,exon,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,exon,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,exon,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,exon,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,exon,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,exon,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,exon,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,exon,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,exon,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,exon,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,exon,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,exon,180275,180312,180276,180313 
NT_187585.1,BestRefSeq,exon,175484,176693,175485,176694 
NT_187585.1,BestRefSeq,CDS,210276,210289,210277,210290 
NT_187585.1,BestRefSeq,CDS,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,CDS,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,CDS,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,CDS,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,CDS,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,CDS,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,CDS,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,CDS,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,CDS,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,CDS,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,CDS,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,CDS,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,CDS,180307,180312,180308,180313 
NT_187585.1,BestRefSeq,mRNA,175484,223398,175485,223399 
NT_187585.1,BestRefSeq,exon,223298,223398,223299,223399 
NT_187585.1,BestRefSeq,exon,220198,220340,220199,220341 
NT_187585.1,BestRefSeq,exon,210276,210306,210277,210307 
NT_187585.1,BestRefSeq,exon,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,exon,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,exon,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,exon,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,exon,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,exon,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,exon,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,exon,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,exon,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,exon,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,exon,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,exon,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,exon,175484,176693,175485,176694 
NT_187585.1,BestRefSeq,CDS,210276,210289,210277,210290 
NT_187585.1,BestRefSeq,CDS,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,CDS,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,CDS,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,CDS,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,CDS,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,CDS,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,CDS,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,CDS,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,CDS,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,CDS,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,CDS,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,CDS,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,CDS,176655,176693,176656,176694 
NT_187585.1,BestRefSeq,mRNA,175484,223398,175485,223399 
NT_187585.1,BestRefSeq,exon,223298,223398,223299,223399 
NT_187585.1,BestRefSeq,exon,220198,220340,220199,220341 
NT_187585.1,BestRefSeq,exon,219146,219195,219147,219196 
NT_187585.1,BestRefSeq,exon,210276,210306,210277,210307 
NT_187585.1,BestRefSeq,exon,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,exon,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,exon,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,exon,202514,202600,202515,202601 
NT_187585.1,BestRefSeq,exon,200868,200999,200869,201000 
NT_187585.1,BestRefSeq,exon,195731,195802,195732,195803 
NT_187585.1,BestRefSeq,exon,190819,190958,190820,190959 
NT_187585.1,BestRefSeq,exon,189448,189593,189449,189594 
NT_187585.1,BestRefSeq,exon,186793,186815,186794,186816 
NT_187585.1,BestRefSeq,exon,185576,185695,185577,185696 
NT_187585.1,BestRefSeq,exon,182828,182857,182829,182858 
NT_187585.1,BestRefSeq,exon,182307,182363,182308,182364 
NT_187585.1,BestRefSeq,exon,180275,180312,180276,180313 
NT_187585.1,BestRefSeq,exon,175484,176693,175485,176694 
NT_187585.1,BestRefSeq,CDS,210276,210289,210277,210290 
NT_187585.1,BestRefSeq,CDS,209353,209411,209354,209412 
NT_187585.1,BestRefSeq,CDS,207092,207191,207093,207192 
NT_187585.1,BestRefSeq,CDS,203168,203309,203169,203310 
NT_187585.1,BestRefSeq,CDS,202514,202600,202515,202601 
