sequence_id,refseq,region,start_index,end_index,start,end
NW_011332696.1,BestRefSeq,mRNA,295053,319239,295054,319240 
NW_011332696.1,BestRefSeq,exon,319075,319239,319076,319240 
NW_011332696.1,BestRefSeq,exon,312273,312411,312274,312412 
NW_011332696.1,BestRefSeq,exon,312089,312170,312090,312171 
NW_011332696.1,BestRefSeq,exon,307417,307557,307418,307558 
NW_011332696.1,BestRefSeq,exon,295053,299955,295054,299956 
NW_011332696.1,BestRefSeq,CDS,312273,312311,312274,312312 
NW_011332696.1,BestRefSeq,CDS,312089,312170,312090,312171 
NW_011332696.1,BestRefSeq,CDS,307417,307557,307418,307558 
NW_011332696.1,BestRefSeq,CDS,299024,299955,299025,299956 
NW_011332696.1,BestRefSeq,mRNA,295053,319239,295054,319240 
NW_011332696.1,BestRefSeq,exon,319075,319239,319076,319240 
NW_011332696.1,BestRefSeq,exon,312089,312411,312090,312412 
NW_011332696.1,BestRefSeq,exon,307417,307557,307418,307558 
NW_011332696.1,BestRefSeq,exon,295053,299955,295054,299956 
NW_011332696.1,BestRefSeq,CDS,312089,312311,312090,312312 
NW_011332696.1,BestRefSeq,CDS,307417,307557,307418,307558 
NW_011332696.1,BestRefSeq,CDS,299024,299955,299025,299956 
NW_011332696.1,Curated Genomic,pseudogene,307773,308251,307774,308252 
NW_011332696.1,RefSeqFE,transcriptional_cis_regulatory_region,322805,323240,322806,323241 
NW_011332696.1,RefSeqFE,biological_region,322805,323240,322806,323241 
NW_011332696.1,BestRefSeq,gene,324405,326064,324406,326065 
NW_011332696.1,BestRefSeq,lnc_RNA,324405,326064,324406,326065 
NW_011332696.1,BestRefSeq,exon,325925,326064,325926,326065 
NW_011332696.1,BestRefSeq,exon,324405,325802,324406,325803 
NW_011332696.1,BestRefSeq,gene,326075,440235,326076,440236 
NW_011332696.1,BestRefSeq,mRNA,326075,440235,326076,440236 
NW_011332696.1,BestRefSeq,exon,326075,326506,326076,326507 
NW_011332696.1,BestRefSeq,exon,330203,330346,330204,330347 
NW_011332696.1,BestRefSeq,exon,404630,404787,404631,404788 
NW_011332696.1,BestRefSeq,exon,434548,440235,434549,440236 
NW_011332696.1,BestRefSeq,CDS,326449,326506,326450,326507 
NW_011332696.1,BestRefSeq,CDS,330203,330346,330204,330347 
NW_011332696.1,BestRefSeq,CDS,404630,404787,404631,404788 
NW_011332696.1,BestRefSeq,CDS,434548,434778,434549,434779 
NW_011332696.1,BestRefSeq,mRNA,326075,440235,326076,440236 
NW_011332696.1,BestRefSeq,exon,326075,326506,326076,326507 
NW_011332696.1,BestRefSeq,exon,404630,404787,404631,404788 
NW_011332696.1,BestRefSeq,exon,434548,440235,434549,440236 
NW_011332696.1,BestRefSeq,CDS,326449,326506,326450,326507 
NW_011332696.1,BestRefSeq,CDS,404630,404787,404631,404788 
NW_011332696.1,BestRefSeq,CDS,434548,434778,434549,434779 
NW_011332696.1,BestRefSeq,mRNA,326075,440235,326076,440236 
NW_011332696.1,BestRefSeq,exon,326075,326115,326076,326116 
NW_011332696.1,BestRefSeq,exon,330203,330346,330204,330347 
NW_011332696.1,BestRefSeq,exon,404630,404787,404631,404788 
NW_011332696.1,BestRefSeq,exon,434548,440235,434549,440236 
NW_011332696.1,BestRefSeq,CDS,326115,326115,326116,326116 
NW_011332696.1,BestRefSeq,CDS,330203,330346,330204,330347 
NW_011332696.1,BestRefSeq,CDS,404630,404787,404631,404788 
NW_011332696.1,BestRefSeq,CDS,434548,434778,434549,434779 
NW_011332696.1,RefSeqFE,enhancer,350196,350490,350197,350491 
NW_011332696.1,RefSeqFE,biological_region,350196,350490,350197,350491 
NW_011332696.1,RefSeq,sequence_feature,362705,494023,362706,494024 
NW_011332696.1,RefSeqFE,enhancer,408657,408951,408658,408952 
NW_011332696.1,RefSeqFE,biological_region,408657,408951,408658,408952 
NW_011332696.1,Curated Genomic,pseudogene,420069,421677,420070,421678 
NW_011332696.1,Gnomon,gene,440787,453340,440788,453341 
NW_011332696.1,Gnomon,lnc_RNA,440787,453340,440788,453341 
NW_011332696.1,Gnomon,exon,440787,440816,440788,440817 
NW_011332696.1,Gnomon,exon,449181,453340,449182,453341 
NW_011332696.1,BestRefSeq,gene,442284,531865,442285,531866 
NW_011332696.1,BestRefSeq,mRNA,442284,531865,442285,531866 
NW_011332696.1,BestRefSeq,exon,531119,531865,531120,531866 
NW_011332696.1,BestRefSeq,exon,489873,490465,489874,490466 
NW_011332696.1,BestRefSeq,exon,488864,489002,488865,489003 
NW_011332696.1,BestRefSeq,exon,469521,469684,469522,469685 
NW_011332696.1,BestRefSeq,exon,456030,456189,456031,456190 
NW_011332696.1,BestRefSeq,exon,449225,449348,449226,449349 
NW_011332696.1,BestRefSeq,exon,442284,447017,442285,447018 
NW_011332696.1,BestRefSeq,CDS,489873,490100,489874,490101 
NW_011332696.1,BestRefSeq,CDS,488864,489002,488865,489003 
NW_011332696.1,BestRefSeq,CDS,469521,469684,469522,469685 
NW_011332696.1,BestRefSeq,CDS,456030,456189,456031,456190 
NW_011332696.1,BestRefSeq,CDS,449225,449348,449226,449349 
NW_011332696.1,BestRefSeq,CDS,445835,447017,445836,447018 
NW_011332696.1,RefSeq,sequence_feature,494024,494399,494025,494400 
NW_011332696.1,RefSeq,sequence_feature,494400,502859,494401,502860 
NW_011332696.1,RefSeq,sequence_feature,502860,541037,502861,541038 
NW_011332696.1,Curated Genomic,pseudogene,537126,537800,537127,537801 
NW_011332696.1,Curated Genomic,exon,537126,537800,537127,537801 
NW_011332696.1,RefSeq,match,34941,70692,34942,70693 
NW_011332696.1,RefSeq,match,79879,81268,79880,81269 
NW_011332696.1,RefSeq,match,83022,240874,83023,240875 
NW_011332696.1,RefSeq,match,124120,124901,124121,124902 
NW_011332696.1,RefSeq,match,167794,169963,167795,169964 
NW_011332696.1,RefSeq,match,195571,195874,195572,195875 
NW_011332696.1,RefSeq,match,258124,258426,258125,258427 
NW_011332696.1,RefSeq,match,307673,308351,307674,308352 
NW_011332696.1,RefSeq,match,322705,323340,322706,323341 
NW_011332696.1,RefSeq,match,350096,350790,350097,350791 
NW_011332696.1,RefSeq,match,408557,409051,408558,409052 
NW_011332696.1,RefSeq,match,419969,421777,419970,421778 
NW_011332696.1,RefSeq,match,440284,536516,440285,536517 
NW_011332696.1,RefSeq,match,537026,537900,537027,537901 
