sequence_id,refseq,region,start_index,end_index,start,end
NT_187586.1,BestRefSeq,CDS,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,CDS,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,CDS,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,CDS,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,CDS,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,CDS,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,CDS,24331,24418,24332,24419 
NT_187586.1,BestRefSeq,mRNA,24155,36882,24156,36883 
NT_187586.1,BestRefSeq,exon,36753,36882,36754,36883 
NT_187586.1,BestRefSeq,exon,34464,34636,34465,34637 
NT_187586.1,BestRefSeq,exon,31702,31889,31703,31890 
NT_187586.1,BestRefSeq,exon,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,exon,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,exon,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,exon,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,exon,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,exon,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,exon,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,exon,24155,24418,24156,24419 
NT_187586.1,BestRefSeq,CDS,31702,31802,31703,31803 
NT_187586.1,BestRefSeq,CDS,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,CDS,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,CDS,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,CDS,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,CDS,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,CDS,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,CDS,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,CDS,24331,24418,24332,24419 
NT_187586.1,BestRefSeq,mRNA,24155,36408,24156,36409 
NT_187586.1,BestRefSeq,exon,36249,36408,36250,36409 
NT_187586.1,BestRefSeq,exon,31702,31821,31703,31822 
NT_187586.1,BestRefSeq,exon,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,exon,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,exon,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,exon,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,exon,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,exon,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,exon,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,exon,24155,24418,24156,24419 
NT_187586.1,BestRefSeq,CDS,31702,31802,31703,31803 
NT_187586.1,BestRefSeq,CDS,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,CDS,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,CDS,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,CDS,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,CDS,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,CDS,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,CDS,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,CDS,24331,24418,24332,24419 
NT_187586.1,BestRefSeq,mRNA,24155,36408,24156,36409 
NT_187586.1,BestRefSeq,exon,36249,36408,36250,36409 
NT_187586.1,BestRefSeq,exon,31702,31889,31703,31890 
NT_187586.1,BestRefSeq,exon,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,exon,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,exon,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,exon,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,exon,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,exon,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,exon,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,exon,24155,24418,24156,24419 
NT_187586.1,BestRefSeq,CDS,31702,31802,31703,31803 
NT_187586.1,BestRefSeq,CDS,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,CDS,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,CDS,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,CDS,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,CDS,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,CDS,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,CDS,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,CDS,24331,24418,24332,24419 
NT_187586.1,BestRefSeq,mRNA,24155,36408,24156,36409 
NT_187586.1,BestRefSeq,exon,36249,36408,36250,36409 
NT_187586.1,BestRefSeq,exon,34464,34636,34465,34637 
NT_187586.1,BestRefSeq,exon,31702,31821,31703,31822 
NT_187586.1,BestRefSeq,exon,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,exon,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,exon,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,exon,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,exon,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,exon,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,exon,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,exon,24155,24418,24156,24419 
NT_187586.1,BestRefSeq,CDS,31702,31802,31703,31803 
NT_187586.1,BestRefSeq,CDS,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,CDS,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,CDS,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,CDS,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,CDS,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,CDS,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,CDS,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,CDS,24331,24418,24332,24419 
NT_187586.1,BestRefSeq,mRNA,24155,36408,24156,36409 
NT_187586.1,BestRefSeq,exon,36249,36408,36250,36409 
NT_187586.1,BestRefSeq,exon,34464,34636,34465,34637 
NT_187586.1,BestRefSeq,exon,31702,31889,31703,31890 
NT_187586.1,BestRefSeq,exon,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,exon,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,exon,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,exon,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,exon,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,exon,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,exon,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,exon,24155,24418,24156,24419 
NT_187586.1,BestRefSeq,CDS,31702,31802,31703,31803 
NT_187586.1,BestRefSeq,CDS,30124,30294,30125,30295 
NT_187586.1,BestRefSeq,CDS,29469,29639,29470,29640 
NT_187586.1,BestRefSeq,CDS,28655,28825,28656,28826 
NT_187586.1,BestRefSeq,CDS,28403,28573,28404,28574 
NT_187586.1,BestRefSeq,CDS,28097,28267,28098,28268 
NT_187586.1,BestRefSeq,CDS,27611,27781,27612,27782 
NT_187586.1,BestRefSeq,CDS,24523,24693,24524,24694 
NT_187586.1,BestRefSeq,CDS,24331,24418,24332,24419 
NT_187586.1,Gnomon,gene,43484,44708,43485,44709 
NT_187586.1,Gnomon,lnc_RNA,43484,44708,43485,44709 
NT_187586.1,Gnomon,exon,43484,43589,43485,43590 
NT_187586.1,Gnomon,exon,44512,44708,44513,44709 
NT_187586.1,Gnomon,gene,58124,61903,58125,61904 
NT_187586.1,Gnomon,mRNA,58124,61903,58125,61904 
NT_187586.1,Gnomon,exon,58124,58148,58125,58149 
NT_187586.1,Gnomon,exon,58242,58340,58243,58341 
NT_187586.1,Gnomon,exon,59298,59416,59299,59417 
NT_187586.1,Gnomon,exon,59990,61903,59991,61904 
NT_187586.1,Gnomon,CDS,58124,58148,58125,58149 
NT_187586.1,Gnomon,CDS,58242,58340,58243,58341 
NT_187586.1,Gnomon,CDS,59298,59416,59299,59417 
NT_187586.1,Gnomon,CDS,59990,60937,59991,60938 
NT_187586.1,BestRefSeq,gene,61882,65216,61883,65217 
NT_187586.1,BestRefSeq,mRNA,61882,65216,61883,65217 
NT_187586.1,BestRefSeq,exon,65056,65216,65057,65217 
NT_187586.1,BestRefSeq,exon,63852,64015,63853,64016 
NT_187586.1,BestRefSeq,exon,63406,63584,63407,63585 
NT_187586.1,BestRefSeq,exon,63093,63252,63094,63253 
NT_187586.1,BestRefSeq,exon,62271,62395,62272,62396 
NT_187586.1,BestRefSeq,exon,61882,62162,61883,62163 
NT_187586.1,BestRefSeq,CDS,63852,63962,63853,63963 
NT_187586.1,BestRefSeq,CDS,63406,63584,63407,63585 
NT_187586.1,BestRefSeq,CDS,63093,63252,63094,63253 
NT_187586.1,BestRefSeq,CDS,62276,62395,62277,62396 
NT_187586.1,BestRefSeq,mRNA,61882,65216,61883,65217 
NT_187586.1,BestRefSeq,exon,65056,65216,65057,65217 
NT_187586.1,BestRefSeq,exon,63852,64015,63853,64016 
NT_187586.1,BestRefSeq,exon,63406,63584,63407,63585 
NT_187586.1,BestRefSeq,exon,63093,63252,63094,63253 
NT_187586.1,BestRefSeq,exon,61882,62395,61883,62396 
NT_187586.1,BestRefSeq,CDS,63852,63962,63853,63963 
NT_187586.1,BestRefSeq,CDS,63406,63584,63407,63585 
NT_187586.1,BestRefSeq,CDS,63093,63252,63094,63253 
NT_187586.1,BestRefSeq,CDS,62276,62395,62277,62396 
NT_187586.1,BestRefSeq,mRNA,61882,65216,61883,65217 
NT_187586.1,BestRefSeq,exon,65056,65216,65057,65217 
NT_187586.1,BestRefSeq,exon,63852,64015,63853,64016 
NT_187586.1,BestRefSeq,exon,63406,63584,63407,63585 
NT_187586.1,BestRefSeq,exon,63093,63252,63094,63253 
NT_187586.1,BestRefSeq,exon,62917,62998,62918,62999 
NT_187586.1,BestRefSeq,exon,62271,62395,62272,62396 
NT_187586.1,BestRefSeq,exon,61882,62162,61883,62163 
NT_187586.1,BestRefSeq,CDS,63093,63223,63094,63224 
NT_187586.1,BestRefSeq,CDS,62917,62998,62918,62999 
NT_187586.1,BestRefSeq,CDS,62276,62395,62277,62396 
NT_187586.1,BestRefSeq,mRNA,61882,65216,61883,65217 
NT_187586.1,BestRefSeq,exon,65056,65216,65057,65217 
NT_187586.1,BestRefSeq,exon,63852,64015,63853,64016 
NT_187586.1,BestRefSeq,exon,63406,63584,63407,63585 
NT_187586.1,BestRefSeq,exon,63093,63252,63094,63253 
NT_187586.1,BestRefSeq,exon,62917,62998,62918,62999 
NT_187586.1,BestRefSeq,exon,61882,62395,61883,62396 
NT_187586.1,BestRefSeq,CDS,63852,63962,63853,63963 
NT_187586.1,BestRefSeq,CDS,63406,63584,63407,63585 
NT_187586.1,BestRefSeq,CDS,63093,63252,63094,63253 
NT_187586.1,BestRefSeq,CDS,62936,62998,62937,62999 
NT_187586.1,BestRefSeq,gene,67167,84551,67168,84552 
NT_187586.1,BestRefSeq,mRNA,67167,84551,67168,84552 
NT_187586.1,BestRefSeq,exon,67167,67245,67168,67246 
NT_187586.1,BestRefSeq,exon,68238,68500,68239,68501 
NT_187586.1,BestRefSeq,exon,69220,69366,69221,69367 
NT_187586.1,BestRefSeq,exon,70314,70501,70315,70502 
NT_187586.1,BestRefSeq,exon,71177,71264,71178,71265 
NT_187586.1,BestRefSeq,exon,74359,74419,74360,74420 
NT_187586.1,BestRefSeq,exon,79541,79637,79542,79638 
NT_187586.1,BestRefSeq,exon,79711,79911,79712,79912 
NT_187586.1,BestRefSeq,exon,80770,80941,80771,80942 
NT_187586.1,BestRefSeq,exon,81290,81466,81291,81467 
NT_187586.1,BestRefSeq,exon,81542,81606,81543,81607 
NT_187586.1,BestRefSeq,exon,81729,81871,81730,81872 
NT_187586.1,BestRefSeq,exon,82208,82341,82209,82342 
NT_187586.1,BestRefSeq,exon,83602,84551,83603,84552 
NT_187586.1,BestRefSeq,CDS,70325,70501,70326,70502 
NT_187586.1,BestRefSeq,CDS,71177,71264,71178,71265 
NT_187586.1,BestRefSeq,CDS,74359,74419,74360,74420 
NT_187586.1,BestRefSeq,CDS,79541,79637,79542,79638 
NT_187586.1,BestRefSeq,CDS,79711,79911,79712,79912 
NT_187586.1,BestRefSeq,CDS,80770,80941,80771,80942 
NT_187586.1,BestRefSeq,CDS,81290,81466,81291,81467 
NT_187586.1,BestRefSeq,CDS,81542,81606,81543,81607 
NT_187586.1,BestRefSeq,CDS,81729,81871,81730,81872 
NT_187586.1,BestRefSeq,CDS,82208,82341,82209,82342 
NT_187586.1,BestRefSeq,CDS,83602,83915,83603,83916 
NT_187586.1,BestRefSeq,gene,84489,90392,84490,90393 
NT_187586.1,BestRefSeq,mRNA,84489,90392,84490,90393 
NT_187586.1,BestRefSeq,exon,90337,90392,90338,90393 
NT_187586.1,BestRefSeq,exon,88514,88637,88515,88638 
NT_187586.1,BestRefSeq,exon,88272,88424,88273,88425 
NT_187586.1,BestRefSeq,exon,87819,87906,87820,87907 
NT_187586.1,BestRefSeq,exon,87542,87697,87543,87698 
NT_187586.1,BestRefSeq,exon,87230,87298,87231,87299 
NT_187586.1,BestRefSeq,exon,87057,87145,87058,87146 
NT_187586.1,BestRefSeq,exon,86493,86755,86494,86756 
NT_187586.1,BestRefSeq,exon,86150,86246,86151,86247 
NT_187586.1,BestRefSeq,exon,85850,86033,85851,86034 
NT_187586.1,BestRefSeq,exon,85654,85773,85655,85774 
NT_187586.1,BestRefSeq,exon,85392,85588,85393,85589 
NT_187586.1,BestRefSeq,exon,84963,85161,84964,85162 
NT_187586.1,BestRefSeq,exon,84489,84750,84490,84751 
NT_187586.1,BestRefSeq,CDS,90337,90370,90338,90371 
NT_187586.1,BestRefSeq,CDS,88514,88637,88515,88638 
NT_187586.1,BestRefSeq,CDS,88272,88424,88273,88425 
NT_187586.1,BestRefSeq,CDS,87819,87906,87820,87907 
NT_187586.1,BestRefSeq,CDS,87542,87697,87543,87698 
NT_187586.1,BestRefSeq,CDS,87230,87298,87231,87299 
NT_187586.1,BestRefSeq,CDS,87057,87145,87058,87146 
NT_187586.1,BestRefSeq,CDS,86493,86755,86494,86756 
NT_187586.1,BestRefSeq,CDS,86150,86246,86151,86247 
NT_187586.1,BestRefSeq,CDS,85850,86033,85851,86034 
NT_187586.1,BestRefSeq,CDS,85654,85773,85655,85774 
NT_187586.1,BestRefSeq,CDS,85392,85588,85393,85589 
NT_187586.1,BestRefSeq,CDS,84963,85161,84964,85162 
NT_187586.1,BestRefSeq,CDS,84619,84750,84620,84751 
NT_187586.1,BestRefSeq,gene,88920,89761,88921,89762 
NT_187586.1,BestRefSeq,lnc_RNA,88920,89760,88921,89761 
NT_187586.1,BestRefSeq,exon,88920,89134,88921,89135 
NT_187586.1,BestRefSeq,exon,89437,89760,89438,89761 
NT_187586.1,BestRefSeq,lnc_RNA,89135,89761,89136,89762 
NT_187586.1,BestRefSeq,exon,89135,89341,89136,89342 
NT_187586.1,BestRefSeq,exon,89437,89761,89438,89762 
NT_187586.1,BestRefSeq,gene,90625,93680,90626,93681 
NT_187586.1,BestRefSeq,mRNA,90625,93680,90626,93681 
NT_187586.1,BestRefSeq,exon,90625,91132,90626,91133 
NT_187586.1,BestRefSeq,exon,91417,91547,91418,91548 
NT_187586.1,BestRefSeq,exon,91734,92431,91735,92432 
NT_187586.1,BestRefSeq,exon,92844,92972,92845,92973 
NT_187586.1,BestRefSeq,exon,93051,93133,93052,93134 
NT_187586.1,BestRefSeq,exon,93213,93680,93214,93681 
NT_187586.1,BestRefSeq,CDS,91424,91547,91425,91548 
NT_187586.1,BestRefSeq,CDS,91734,92431,91735,92432 
NT_187586.1,BestRefSeq,CDS,92844,92972,92845,92973 
NT_187586.1,BestRefSeq,CDS,93051,93133,93052,93134 
NT_187586.1,BestRefSeq,CDS,93213,93300,93214,93301 
NT_187586.1,BestRefSeq,mRNA,90625,93680,90626,93681 
NT_187586.1,BestRefSeq,exon,90625,91132,90626,91133 
NT_187586.1,BestRefSeq,exon,91417,91547,91418,91548 
NT_187586.1,BestRefSeq,exon,91734,92431,91735,92432 
NT_187586.1,BestRefSeq,exon,92844,92972,92845,92973 
NT_187586.1,BestRefSeq,exon,93213,93680,93214,93681 
NT_187586.1,BestRefSeq,CDS,91424,91547,91425,91548 
NT_187586.1,BestRefSeq,CDS,91734,92431,91735,92432 
NT_187586.1,BestRefSeq,CDS,92844,92972,92845,92973 
NT_187586.1,BestRefSeq,CDS,93213,93224,93214,93225 
NT_187586.1,BestRefSeq,mRNA,90625,93680,90626,93681 
NT_187586.1,BestRefSeq,exon,90625,90688,90626,90689 
NT_187586.1,BestRefSeq,exon,91417,91547,91418,91548 
NT_187586.1,BestRefSeq,exon,91734,92431,91735,92432 
NT_187586.1,BestRefSeq,exon,92844,93680,92845,93681 
NT_187586.1,BestRefSeq,CDS,91424,91547,91425,91548 
NT_187586.1,BestRefSeq,CDS,91734,92431,91735,92432 
NT_187586.1,BestRefSeq,CDS,92844,93035,92845,93036 
NT_187586.1,BestRefSeq,gene,95311,98111,95312,98112 
NT_187586.1,BestRefSeq,lnc_RNA,95311,98111,95312,98112 
NT_187586.1,BestRefSeq,exon,98006,98111,98007,98112 
NT_187586.1,BestRefSeq,exon,95311,97507,95312,97508 
NT_187586.1,BestRefSeq,gene,97743,97852,97744,97853 
NT_187586.1,BestRefSeq,primary_transcript,97743,97852,97744,97853 
NT_187586.1,BestRefSeq,exon,97743,97852,97744,97853 
NT_187586.1,BestRefSeq,miRNA,97766,97787,97767,97788 
NT_187586.1,BestRefSeq,exon,97766,97787,97767,97788 
NT_187586.1,BestRefSeq,miRNA,97804,97825,97805,97826 
NT_187586.1,BestRefSeq,exon,97804,97825,97805,97826 
NT_187586.1,BestRefSeq,gene,103464,105540,103465,105541 
NT_187586.1,BestRefSeq,lnc_RNA,103464,105540,103465,105541 
NT_187586.1,BestRefSeq,exon,103464,105540,103465,105541 
NT_187586.1,BestRefSeq,gene,106125,142114,106126,142115 
NT_187586.1,BestRefSeq,mRNA,106125,142114,106126,142115 
NT_187586.1,BestRefSeq,exon,106125,106247,106126,106248 
NT_187586.1,BestRefSeq,exon,111166,111280,111167,111281 
